mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_learning_rate,param_n_estimators,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.2659465789794922,0.012431812286376954,0.693,0.6943296716115386,SAMME.R,0.9,30,12345,45,0.6947890818858561,0.6944270507201001,0.8229426433915212,0.8380237648530331,0.795,0.796875,0.5739348370927319,0.5715178013741412,0.5768261964735516,0.570804741110418,0.01976430583711283,0.001251871027958072,0.1047575580421781,0.11090961204151559
0.442291259765625,0.015402507781982423,0.769,0.7735441675073998,SAMME.R,0.75,50,12345,27,0.7841191066997518,0.7689417658108955,0.8029925187032418,0.8280175109443402,0.7625,0.760625,0.849624060150376,0.8744534665833854,0.6448362720403022,0.6356830941983781,0.01924890960325797,0.0031971435855947077,0.06814092299367651,0.08042859480257163
0.2671654224395752,0.009111166000366211,0.734,0.7516214882052974,SAMME.R,0.5,30,12345,38,0.7568238213399504,0.7608015028177834,0.7057356608478803,0.7223264540337712,0.72,0.724375,0.7669172932330827,0.8094940662086196,0.7204030226700252,0.7411104179663132,0.011797799536323575,0.002078690520726055,0.023605229733954083,0.03207666035371274
0.2636385917663574,0.011045455932617188,0.8035,0.8077846532569138,SAMME.R,0.85,30,12345,19,0.8486352357320099,0.8559799624295554,0.8902743142144638,0.8936835522201376,0.6975,0.698125,0.7794486215538847,0.7945034353529045,0.801007556675063,0.7966313162819713,0.009568752173472549,0.0026989696125951958,0.06545267420372965,0.06637384409005948
0.39570155143737795,0.013344621658325196,0.8745,0.8792439496325976,SAMME,0.9,50,12345,2,0.8635235732009926,0.867877269881027,0.8827930174563591,0.8830519074421513,0.8925,0.885625,0.8421052631578947,0.8719550281074329,0.8916876574307305,0.8877105427323768,0.007334885236759376,0.002486474457987707,0.01925786599065111,0.007864239705943252
0.44614124298095703,0.016511201858520508,0.815,0.8183963272808639,SAMME.R,0.85,50,12345,17,0.8560794044665012,0.8609893550407013,0.8902743142144638,0.8986866791744841,0.6975,0.698125,0.7794486215538847,0.7957526545908807,0.8513853904282116,0.8384279475982532,0.00740294563811827,0.0029824345995996472,0.06893695664699805,0.0687603090631266
0.6330042362213135,0.02404189109802246,0.692,0.6909237345872835,SAMME.R,0.9,70,12345,46,0.6947890818858561,0.6956793988728867,0.827930174563591,0.8298936835522202,0.7975,0.796875,0.43859649122807015,0.43472829481574016,0.7002518891687658,0.6974422956955708,0.00866064241592166,0.004312955696433151,0.13695377329044475,0.13873682186018774
0.8236893653869629,0.028030920028686523,0.765,0.7744014627894105,SAMME.R,0.75,90,12345,29,0.7642679900744417,0.7626800250469631,0.8104738154613467,0.8180112570356473,0.7725,0.779375,0.7719298245614035,0.820737039350406,0.7052896725440806,0.6912039925140362,0.025865659077535245,0.005123886569842692,0.03381216678298322,0.04718632650418119
0.3141946315765381,0.010691022872924805,0.834,0.8377618928167798,SAMME,0.65,40,12345,12,0.8163771712158809,0.8221665623043206,0.8778054862842892,0.8611632270168855,0.85,0.85125,0.8295739348370927,0.8650843222985634,0.7959697732997482,0.7891453524641298,0.0235938654992206,0.0024260389499419985,0.02809841006082668,0.028575685329215807
0.27362899780273436,0.01148219108581543,0.7365,0.7431104253988117,SAMME.R,0.65,30,12345,37,0.6699751861042184,0.6643706950532248,0.7007481296758105,0.7204502814258912,0.825,0.805625,0.8596491228070176,0.872579637726421,0.6272040302267002,0.6525265127885215,0.00411966248919055,0.0013504699226324622,0.09006241540258923,0.08436731767913098
0.4534409523010254,0.017533397674560545,0.724,0.7405194894067597,SAMME.R,0.5,50,12345,39,0.7667493796526055,0.7564182842830307,0.7256857855361596,0.7392120075046904,0.6725,0.709375,0.7769423558897243,0.8201124297314178,0.6775818639798489,0.67747972551466,0.009557271422884624,0.0021501345672910103,0.04342967672036836,0.04802813423181464
0.3177454948425293,0.012408447265625,0.8005,0.8044093717808254,SAMME,0.9,40,12345,20,0.8163771712158809,0.7952410770194114,0.8029925187032418,0.809255784865541,0.8625,0.855,0.8446115288220551,0.8838226108682073,0.6750629722921915,0.678727386150967,0.0226324504989767,0.0019254602755164963,0.06582036971868431,0.07038377805495276
0.22933511734008788,0.007831621170043945,0.711,0.718374580970831,SAMME,1,30,12345,41,0.794044665012407,0.8083907326236693,0.8229426433915212,0.8267667292057536,0.785,0.794375,0.6090225563909775,0.6158650843222986,0.5415617128463476,0.5464753587024329,0.007958921434771676,0.0021137221789788753,0.11300799659348112,0.11461707426870842
0.390303373336792,0.013719511032104493,0.832,0.8443671971374502,SAMME,0.75,50,12345,13,0.8486352357320099,0.8691296180338134,0.7830423940149626,0.7629768605378362,0.855,0.85875,0.8370927318295739,0.8800749531542785,0.836272040302267,0.8509045539613225,0.013365831363788968,0.0026545630011632743,0.025513252952886947,0.04186217928543628
0.23891062736511232,0.008252191543579101,0.656,0.6569822341225462,SAMME,0.9,30,12345,48,0.684863523573201,0.6869129618033814,0.5511221945137157,0.541588492808005,0.69,0.688125,0.6616541353383458,0.6801998750780762,0.6926952141057935,0.6880848409232688,0.014117887513289257,0.0018328237022394575,0.053647987390726765,0.05777173506466587
