mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_metric,param_n_neighbors,param_weights,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0010753631591796874,0.001097726821899414,0.9733333333333334,1.0,brute,euclidean,17,distance,1,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,9.55923051823393e-05,9.341657365367964e-05,0.013333333333333329,0.0
0.0009742259979248046,0.00074615478515625,0.96,0.9716666666666667,brute,manhattan,9,uniform,50,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9666666666666667,0.975,0.9333333333333333,0.9833333333333333,0.9666666666666667,0.975,0.00017342623164349902,0.00014078398863532734,0.01333333333333333,0.008498365855987945
0.0007266521453857422,0.0006637096405029297,0.9733333333333334,1.0,brute,l1,17,distance,1,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,2.502373078041444e-06,7.430708132111937e-06,0.013333333333333329,0.0
0.0010797977447509766,0.0009257316589355469,0.9666666666666667,0.9683333333333334,kd_tree,manhattan,15,uniform,27,1.0,0.975,1.0,0.9583333333333334,0.9666666666666667,0.975,0.9333333333333333,0.975,0.9333333333333333,0.9583333333333334,8.511242740999327e-06,1.814200898883848e-05,0.029814239699997188,0.008164965809277232
0.000995492935180664,0.0008496284484863281,0.9666666666666667,1.0,ball_tree,l1,4,distance,27,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9,1.0,1.0,1.0,0.00011158219767093725,8.982966636749559e-05,0.036514837167011066,0.0
0.0011134624481201171,0.0009452342987060547,0.9666666666666667,1.0,kd_tree,l1,7,distance,27,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,2.237550426036183e-05,3.8358756118372376e-05,0.02108185106778919,0.0
0.0009230136871337891,0.000755929946899414,0.9666666666666667,0.97,ball_tree,cityblock,17,uniform,27,1.0,0.975,1.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9833333333333333,0.9333333333333333,0.9583333333333334,0.00010877214766079396,3.922448667190815e-05,0.029814239699997188,0.008498365855987945
0.0008254051208496094,0.0007460117340087891,0.9733333333333334,1.0,kd_tree,l1,17,distance,1,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,8.921583727081939e-05,6.996746516605389e-05,0.013333333333333329,0.0
0.0007281780242919921,0.0006232261657714844,0.9533333333333334,0.9583333333333334,ball_tree,manhattan,4,uniform,54,0.9333333333333333,0.9666666666666667,1.0,0.95,0.9666666666666667,0.9416666666666667,0.9,0.9833333333333333,0.9666666666666667,0.95,6.289914111267529e-07,6.686848493170259e-05,0.03399346342395189,0.014907119849998594
0.0007300853729248046,0.0006871700286865234,0.9733333333333334,1.0,ball_tree,manhattan,20,distance,1,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,2.1558102713503483e-06,1.2653177459697521e-05,0.013333333333333329,0.0
0.0007500648498535156,0.0006509780883789063,0.9666666666666667,1.0,kd_tree,manhattan,9,distance,27,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,2.6199153639536316e-05,2.2718976334259945e-05,0.02108185106778919,0.0
0.0007780075073242187,0.00070648193359375,0.9733333333333334,1.0,kd_tree,cityblock,17,distance,1,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,6.709649511427835e-05,6.50167771210999e-05,0.013333333333333329,0.0
0.0008833408355712891,0.000705099105834961,0.9666666666666667,0.9650000000000001,kd_tree,manhattan,5,uniform,27,0.9666666666666667,0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,0.9583333333333334,0.9,0.9833333333333333,1.0,0.95,5.461065900155032e-05,2.9389807088415474e-05,0.036514837167011066,0.011055415967851322
0.0010215282440185548,0.0008388519287109375,0.9733333333333334,1.0,ball_tree,l1,15,distance,1,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.0003263619122581446,0.0002449588456998261,0.013333333333333329,0.0
0.0006693363189697266,0.0005764484405517579,0.9666666666666667,1.0,brute,l1,9,distance,27,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,1.4218705189190198e-05,2.2730382699300815e-05,0.02108185106778919,0.0
0.0007287979125976563,0.0007659435272216797,0.9533333333333334,0.9766666666666666,brute,l2,17,uniform,54,0.9666666666666667,0.975,1.0,0.975,0.9666666666666667,0.9833333333333333,0.9333333333333333,0.975,0.9,0.975,1.0839422173185051e-05,1.5124084021714883e-06,0.03399346342395189,0.003333333333333322
0.0008204936981201172,0.0007624149322509766,0.9733333333333334,1.0,kd_tree,l1,20,distance,1,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,7.683739230712455e-06,1.766062189031007e-05,0.013333333333333329,0.0
