mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_iter_predict,param_multi_class,param_n_restarts_optimizer,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.4396798133850098,0.011612558364868164,0.984,0.9909993695302649,150,one_vs_one,12,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.043354257223319974,0.0034611427434377445,0.008025226483190533,0.0014613940948258878
0.4409175872802734,0.009807491302490234,0.984,0.9909993695302649,100,one_vs_one,7,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.024504109953097947,1.0892989776310501e-05,0.008025226483190533,0.0014613940948258878
0.44440655708312987,0.009878301620483398,0.984,0.9909993695302649,100,one_vs_rest,2,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.023353874951847698,4.266816054538725e-05,0.008025226483190533,0.0014613940948258878
0.435700798034668,0.00980682373046875,0.984,0.9909993695302649,150,one_vs_rest,8,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.028721000983347986,5.888261254120974e-05,0.008025226483190533,0.0014613940948258878
0.43074908256530764,0.009842205047607421,0.984,0.9909993695302649,200,one_vs_rest,8,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.025635057736031714,3.388343244658854e-05,0.008025226483190533,0.0014613940948258878
0.436629581451416,0.00980672836303711,0.984,0.9909993695302649,80,one_vs_one,5,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.02509335992215923,4.0730267809356375e-05,0.008025226483190533,0.0014613940948258878
0.443087100982666,0.009792661666870118,0.984,0.9909993695302649,100,one_vs_one,5,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.02006944427042105,4.436420758251732e-05,0.008025226483190533,0.0014613940948258878
0.45873026847839354,0.010824489593505859,0.984,0.9909993695302649,150,one_vs_one,5,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.04602441545868138,0.0018234111486568685,0.008025226483190533,0.0014613940948258878
0.45856218338012694,0.00981607437133789,0.984,0.9909993695302649,150,one_vs_one,3,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.07784062408333597,9.21113880924602e-05,0.008025226483190533,0.0014613940948258878
0.4336583137512207,0.009815645217895509,0.984,0.9909993695302649,80,one_vs_rest,5,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.026331865542854403,7.999778638565371e-05,0.008025226483190533,0.0014613940948258878
0.43478856086730955,0.009828710556030273,0.984,0.9909993695302649,150,one_vs_one,2,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.02487749781795776,7.888068510749133e-05,0.008025226483190533,0.0014613940948258878
0.43645472526550294,0.009929037094116211,0.984,0.9909993695302649,200,one_vs_one,2,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.02866382305369248,0.00010212017432413591,0.008025226483190533,0.0014613940948258878
0.4450862884521484,0.010162973403930664,0.984,0.9909993695302649,100,one_vs_one,8,12345,1,0.9850746268656716,0.9899874843554443,0.995,0.99125,0.99,0.98875,0.975,0.9925,0.9748743718592965,0.9925093632958801,0.019804353296267046,0.0006211037384304416,0.008025226483190533,0.0014613940948258878
