mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.015328454971313476,0.0004862308502197266,0.833,0.9465039925843636,entropy,40,0.5,30,0.0001,3,12345,best,232,0.8656716417910447,0.9411764705882353,0.845771144278607,0.9549436795994993,0.8,0.95625,0.8492462311557789,0.9275905118601748,0.8040201005025126,0.9525593008739076,0.000632637154444852,7.573768366211357e-05,0.02616847998515804,0.010853404808298666
0.0013648033142089843,0.0004624366760253906,0.786,0.8517523117223622,gini,25,log2,50,1,4,12345,random,1107,0.8308457711442786,0.851063829787234,0.7761194029850746,0.8523153942428036,0.76,0.86125,0.7738693467336684,0.8227215980024969,0.7889447236180904,0.8714107365792759,2.641634820250153e-05,5.925775676226383e-05,0.024291390486987245,0.016249511739487445
0.0013082027435302734,0.0004379749298095703,0.736,0.7642562668066669,entropy,5,0.33,,0.005,0.001,12345,random,1836,0.7562189054726368,0.7709637046307884,0.6965174129353234,0.7684605757196495,0.74,0.7675,0.7386934673366834,0.7478152309612984,0.7487437185929648,0.766541822721598,5.115931626458176e-05,1.1969467527704836e-05,0.020795797932041223,0.00835127734108669
0.001447153091430664,0.0004360675811767578,0.749,0.8065028835982556,entropy,5,0.5,35,0.0001,2,12345,random,1706,0.7412935323383084,0.7872340425531915,0.7910447761194029,0.8322903629536921,0.715,0.805,0.7889447236180904,0.8052434456928839,0.7085427135678392,0.8027465667915106,3.8170628365533945e-05,9.46614839795879e-06,0.035237763017799,0.014520585977342902
0.004055595397949219,0.000453948974609375,0.828,0.9500005640633813,gini,30,sqrt,35,0.0001,4,12345,best,348,0.8955223880597015,0.9561952440550688,0.8059701492537313,0.9474342928660826,0.8,0.945,0.8291457286432161,0.947565543071161,0.8090452261306532,0.9538077403245943,0.0003066393506633344,2.507274890923307e-05,0.03524940656261572,0.0042518082582820365
0.0015058040618896485,0.0004702091217041016,0.815,0.8702360827907544,gini,,0.33,35,0.001,0.01,12345,random,650,0.7960199004975125,0.8285356695869838,0.7810945273631841,0.8760951188986232,0.845,0.88625,0.8241206030150754,0.8714107365792759,0.8291457286432161,0.8888888888888888,9.159238771171413e-05,4.4080339304300346e-05,0.023234650766148935,0.021812864537793193
0.004398775100708008,0.0004301548004150391,0.796,0.8392532293019208,entropy,5,0.25,40,0.05,0.005,12345,best,986,0.7711442786069652,0.8473091364205256,0.7910447761194029,0.8260325406758448,0.84,0.8625,0.8090452261306532,0.8389513108614233,0.7688442211055276,0.8214731585518102,9.569272353828651e-05,3.9620548396760914e-06,0.02639942846437362,0.014807556623318851
0.004437446594238281,0.00044035911560058594,0.832,0.9847487296855151,gini,30,log2,,0.0005,0.005,12345,best,250,0.8059701492537313,0.983729662077597,0.8258706467661692,0.981226533166458,0.85,0.98875,0.8793969849246231,0.982521847690387,0.7989949748743719,0.9875156054931336,0.0003234860258843252,4.40397258339646e-06,0.029535824165286606,0.0029006598005610353
0.0012838363647460938,0.0004442691802978516,0.74,0.7907478632779114,entropy,15,sqrt,20,5,4,12345,random,1816,0.7860696517412935,0.799749687108886,0.7263681592039801,0.7772215269086358,0.71,0.79125,0.7487437185929648,0.7740324594257179,0.7286432160804021,0.8114856429463171,9.483426784913564e-06,3.016898619198597e-05,0.02616938327350346,0.013954977468012112
0.003819131851196289,0.0004382133483886719,0.773,0.8099972609332202,entropy,13,sqrt,5,1,3,12345,best,1330,0.7761194029850746,0.7972465581977471,0.7661691542288557,0.8147684605757196,0.765,0.815,0.7839195979899497,0.8114856429463171,0.7738693467336684,0.8114856429463171,9.359969688085861e-05,2.1107788065806734e-05,0.006929163032611386,0.00655442944093674
0.0014946460723876953,0.00047898292541503906,0.753,0.7760015906274853,gini,,sqrt,10,0.005,0.001,12345,random,1649,0.7810945273631841,0.7797246558197747,0.7114427860696517,0.7684605757196495,0.735,0.79,0.7788944723618091,0.7565543071161048,0.7587939698492462,0.7852684144818977,0.00010523008525367606,2.8588366101977525e-05,0.026658804686194824,0.012089288196973906
0.001622629165649414,0.000460052490234375,0.764,0.8009928796763746,gini,15,0.5,10,5,2,12345,random,1481,0.7512437810945274,0.7784730913642053,0.8059701492537313,0.8147684605757196,0.785,0.79,0.7738693467336684,0.8289637952559301,0.7035175879396985,0.7927590511860175,8.907649955041115e-05,1.794365533686331e-05,0.03496164802924516,0.018264276324485476
0.0051444053649902345,0.0005523681640625,0.783,0.8379954195240931,entropy,15,sqrt,10,0.05,5,12345,best,1165,0.8208955223880597,0.8435544430538173,0.7512437810945274,0.818523153942428,0.76,0.8475,0.8040201005025126,0.83270911360799,0.7788944723618091,0.8476903870162297,0.00011723867509087267,4.7205530012498204e-05,0.026237976975862585,0.01115657962300389
0.0019002437591552734,0.0005201816558837891,0.732,0.761234704663601,gini,15,,45,0.05,2,12345,random,1841,0.7611940298507462,0.7509386733416771,0.736318407960199,0.7459324155193993,0.64,0.75125,0.8090452261306532,0.8014981273408239,0.7135678391959799,0.7565543071161048,0.00012081659126657048,2.562901029238988e-05,0.05582764116580558,0.020410350159374764
0.0014969825744628907,0.0006428241729736328,0.686,0.6832336628650981,entropy,17,log2,15,0.05,0.05,12345,random,1944,0.6467661691542289,0.6357947434292867,0.6467661691542289,0.6921151439299124,0.685,0.695,0.7487437185929648,0.6878901373283396,0.7035175879396985,0.7053682896379525,0.0002915394785801324,4.886461920701495e-05,0.038255461858524846,0.024410665412948562
0.006331157684326172,0.0005727291107177734,0.829,0.8914979882781067,entropy,10,sqrt,15,0.01,0.005,12345,best,320,0.8507462686567164,0.8685857321652065,0.8308457711442786,0.9086357947434293,0.825,0.895,0.8442211055276382,0.9013732833957553,0.7939698492462312,0.8838951310861424,0.00032485426531716577,0.0001439321252346509,0.01972910618707228,0.014044677766814869
0.001383495330810547,0.0004312038421630859,0.761,0.8367532324269256,gini,10,sqrt,45,0.001,0.01,12345,random,1514,0.8009950248756219,0.8410513141426783,0.736318407960199,0.83729662077597,0.75,0.84,0.7587939698492462,0.8352059925093633,0.7587939698492462,0.8302122347066168,5.482080490213489e-05,3.0998083044328707e-06,0.021681842116317965,0.003859763711584317
