mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_eta0,param_fit_intercept,param_max_iter,param_penalty,param_random_state,param_shuffle,param_tol,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.005031061172485351,0.0004227161407470703,0.439,0.4383022378264864,0.0001,0.5,False,100,,12345,False,0.001,1,0.4801980198019802,0.4473684210526316,0.47,0.4625,0.45,0.46875,0.46,0.47,0.3333333333333333,0.3428927680798005,0.0013273676446249503,4.2377116773303386e-05,0.053462210212374114,0.04837873218269202
0.05288233757019043,0.0002925395965576172,0.352,0.35497534515840723,0.005,1.5,False,50,elasticnet,12345,True,,5,0.36633663366336633,0.3634085213032581,0.295,0.285,0.29,0.29,0.395,0.42375,0.41414141414141414,0.41271820448877805,0.008198296392879494,2.6387239459818632e-05,0.05093630189447473,0.0587429209702917
0.005284595489501953,0.0002535343170166016,0.275,0.2743946524665779,0.001,0.5,False,10,,12345,True,,6,0.25742574257425743,0.2556390977443609,0.14,0.12875,0.135,0.14,0.385,0.38125,0.4595959595959596,0.46633416458852867,0.00022928586704427733,3.792579426793704e-06,0.12959309756732304,0.13257820322116412
0.003972148895263672,0.0002620697021484375,0.436,0.43749924843280275,0.0001,0.5,True,1000,elasticnet,12345,False,0.001,3,0.4801980198019802,0.44862155388471175,0.435,0.4225,0.41,0.4325,0.41,0.43375,0.4444444444444444,0.45012468827930174,5.5700744326970324e-05,1.5330444412512715e-05,0.02606374938306441,0.010460728580130734
3.058798980712891,0.0003856182098388672,0.254,0.2523088988056175,0.005,1.5,False,8000,l2,12345,True,,7,0.3712871287128713,0.3684210526315789,0.28,0.2825,0.17,0.1575,0.195,0.2025,0.25252525252525254,0.2506234413965087,0.027845922958036173,1.788018540434385e-05,0.07086464054610009,0.07192500165738358
0.0024600982666015624,0.0002495765686035156,0.439,0.4383022378264864,0.0001,0.5,False,8000,,12345,False,0.001,1,0.4801980198019802,0.4473684210526316,0.47,0.4625,0.45,0.46875,0.46,0.47,0.3333333333333333,0.3428927680798005,8.565322756113395e-05,2.0252953130336096e-06,0.053462210212374114,0.04837873218269202
0.3533830165863037,0.00034646987915039064,0.377,0.3689441730885818,0.005,1,False,1000,,12345,True,,4,0.3564356435643564,0.3634085213032581,0.365,0.36125,0.37,0.3625,0.32,0.2825,0.47474747474747475,0.47506234413965087,0.014084326843067532,1.3927726931112592e-05,0.051629729448218975,0.06142480345136428
