mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_coef0,param_degree,param_gamma,param_max_iter,param_random_state,param_tol,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0010937690734863282,0.000357818603515625,0.3333333333333333,0.3333333333333333,2000,1.0,3,0.001,500000,12345,50,28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00044409041868338604,0.00012615712694553644,0.0,0.0
0.0013465404510498047,0.0003746986389160156,0.9733333333333334,0.9866666666666667,100,0.73,5,0.3,-1,12345,1e-05,4,0.9666666666666667,0.9833333333333333,1.0,0.9833333333333333,1.0,0.975,0.9333333333333333,1.0,0.9666666666666667,0.9916666666666667,0.00027626660237779484,0.00010506212740922669,0.024944382578492935,0.008498365855987991
0.0010181427001953124,0.00031347274780273436,0.3333333333333333,0.3333333333333333,1,4.2,3,0.3,-1,12345,100,28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00028835437839665445,7.587772321515238e-05,0.0,0.0
0.0007733821868896485,0.0002444267272949219,0.3333333333333333,0.3333333333333333,1000,0.73,6,0.15,-1,12345,50,28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.4603522354049555e-05,1.3604490869223696e-06,0.0,0.0
0.0010051727294921875,0.00027871131896972656,0.9733333333333334,0.985,100,0.73,5,auto,-1,12345,1e-05,4,0.9666666666666667,0.9833333333333333,1.0,0.9833333333333333,1.0,0.975,0.9333333333333333,1.0,0.9666666666666667,0.9833333333333333,1.6749138508050486e-05,1.0874605675518768e-05,0.024944382578492935,0.008164965809277272
0.0008437633514404297,0.0002655029296875,0.98,0.9783333333333333,10,0.0,2,0.2,-1,12345,1,1,0.9666666666666667,0.975,1.0,0.975,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9916666666666667,1.0,0.9833333333333333,1.9908736550385163e-05,3.0480302456849835e-06,0.016329931618554516,0.00849836585598798
0.0009967803955078125,0.000269317626953125,0.96,0.9866666666666666,2000,1.0,2,0.1,500000,12345,0.01,20,0.9333333333333333,0.9833333333333333,1.0,0.9833333333333333,0.9666666666666667,0.9833333333333333,0.9333333333333333,1.0,0.9666666666666667,0.9833333333333333,3.618166706097753e-05,2.9456034110032086e-06,0.024944382578492935,0.006666666666666687
0.000781106948852539,0.0002502918243408203,0.3333333333333333,0.3333333333333333,1000,1.0,3,0.001,500000,12345,50,28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.0157333244291166e-05,1.0676681059519852e-05,0.0,0.0
0.0008465290069580078,0.0002724647521972656,0.3333333333333333,0.3333333333333333,10,0.73,5,0.2,-1,12345,100,28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2305725002826633e-06,8.44957597096889e-07,0.0,0.0
0.0008450508117675781,0.0002711772918701172,0.3333333333333333,0.3333333333333333,200,2.0,5,0.2,500000,12345,10,28,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.7382330174483564e-06,7.776978697919889e-07,0.0,0.0
0.0010082244873046875,0.00026960372924804686,0.9733333333333334,0.9833333333333332,1000,0.73,6,0.05,-1,12345,1e-05,4,0.9666666666666667,0.9833333333333333,1.0,0.975,1.0,0.975,0.9333333333333333,1.0,0.9666666666666667,0.9833333333333333,7.519578357841578e-05,1.2715915836254188e-05,0.024944382578492935,0.009128709291752777
