mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_coef0,param_degree,param_gamma,param_max_iter,param_random_state,param_tol,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.27645120620727537,0.0387270450592041,0.509,1.0,100,0.73,5,0.3,-1,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.018563266523509217,0.00807384153270061,0.0005003826684574529,0.0
0.00417933464050293,0.0015580177307128907,0.509,0.5090000028320324,1,4.2,3,0.3,-1,12345,100,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0008164483967752308,0.00036677991852754685,0.0005003826684574529,0.00012510403394493645
0.004703378677368164,0.0018108367919921875,0.509,0.5090000028320324,500,0.73,6,0.15,-1,12345,50,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0001538268542756027,5.827652409707797e-05,0.0005003826684574529,0.00012510403394493645
0.30956830978393557,0.037901449203491214,0.509,1.0,100,0.73,5,auto,-1,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.02178167769035613,0.00639216197382013,0.0005003826684574529,0.0
0.18948111534118653,0.04079699516296387,0.509,1.0,10,0.0,2,0.2,-1,12345,1,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.013256576074515455,0.00677117917341509,0.0005003826684574529,0.0
0.0040835380554199215,0.0013599872589111328,0.509,0.5090000028320324,500,1.0,3,0.001,50000,12345,50,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.000814430350686625,0.00041151683267597045,0.0005003826684574529,0.00012510403394493645
0.004370880126953125,0.0016554832458496095,0.509,0.5090000028320324,10,0.73,5,0.2,-1,12345,100,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.000678037815344378,0.00030581130968216784,0.0005003826684574529,0.00012510403394493645
0.0035061359405517576,0.0013289451599121094,0.509,0.5090000028320324,200,2.0,5,0.2,50000,12345,10,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0006993916002789309,0.00035155005032504736,0.0005003826684574529,0.00012510403394493645
0.31181674003601073,0.037778186798095706,0.509,1.0,500,0.73,6,0.05,-1,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.026199229419532646,0.003616972542424591,0.0005003826684574529,0.0
0.3085608005523682,0.039339303970336914,0.509,1.0,10,0.73,3,0.05,50000,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.014140010182192093,0.0037740639367314336,0.0005003826684574529,0.0
0.21739277839660645,0.04229083061218262,0.509,1.0,10,2.0,2,0.3,50000,12345,0.01,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.012373803089996587,0.007609786975436704,0.0005003826684574529,0.0
0.003619813919067383,0.001306772232055664,0.509,0.5090000028320324,500,0.73,2,0.15,50000,12345,100,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0006359239429698813,0.00032126182962097103,0.0005003826684574529,0.00012510403394493645
0.0041904449462890625,0.0017211437225341797,0.509,0.5090000028320324,200,0.73,3,0.1,-1,12345,50,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0007616848614026722,0.0003195850714890116,0.0005003826684574529,0.00012510403394493645
0.17846260070800782,0.04509415626525879,0.509,1.0,100,1.0,6,0.05,-1,12345,1,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.008387343272796638,0.005614435657661831,0.0005003826684574529,0.0
0.00436711311340332,0.0017048835754394532,0.509,0.5090000028320324,200,1.0,4,0.2,-1,12345,100,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0005926444816140256,0.0003276411717130195,0.0005003826684574529,0.00012510403394493645
0.0051239013671875,0.001581096649169922,0.509,0.5090000028320324,200,0.0,7,0.001,-1,12345,10,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0014467911745514542,0.0003920753511564982,0.0005003826684574529,0.00012510403394493645
0.004191732406616211,0.0015636444091796874,0.509,0.5090000028320324,200,2.0,9,0.2,-1,12345,100,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0008509211875407625,0.0004107051785019794,0.0005003826684574529,0.00012510403394493645
0.003656959533691406,0.0013617515563964845,0.509,0.5090000028320324,10,0.5,7,0.001,50000,12345,50,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0006441206383576924,0.0003815108694300861,0.0005003826684574529,0.00012510403394493645
0.0035930633544921874,0.0013760566711425782,0.509,0.5090000028320324,10,0.0,3,auto,50000,12345,100,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0007231673039708476,0.0003908036043007543,0.0005003826684574529,0.00012510403394493645
0.30248169898986815,0.041256046295166014,0.509,1.0,500,0.0,7,0.2,50000,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.01997512196315421,0.004815267008768575,0.0005003826684574529,0.0
0.3144830226898193,0.036682748794555665,0.509,1.0,500,1.0,9,0.15,-1,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.021594643527014,0.00248064463510559,0.0005003826684574529,0.0
0.2454136371612549,0.04227323532104492,0.509,1.0,1,0.73,3,0.2,50000,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.00976397978555962,0.004678503195735237,0.0005003826684574529,0.0
0.00479888916015625,0.0018165111541748047,0.509,0.5090000028320324,100,0.5,3,0.05,50000,12345,100,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.00026979625919752135,9.63254729310206e-05,0.0005003826684574529,0.00012510403394493645
0.004193353652954102,0.0014836788177490234,0.509,0.5090000028320324,500,4.2,3,0.001,-1,12345,10,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0008344694328191788,0.0003687322270293459,0.0005003826684574529,0.00012510403394493645
0.3081793308258057,0.03846068382263183,0.509,1.0,500,1.0,7,auto,50000,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.012664536259671146,0.0033930620021938333,0.0005003826684574529,0.0
0.17699832916259767,0.04010848999023438,0.509,1.0,1,4.2,9,auto,50000,12345,1,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.012189982570847201,0.0072056033245057795,0.0005003826684574529,0.0
0.3041318416595459,0.03682255744934082,0.509,1.0,10,0.0,7,0.1,50000,12345,1e-05,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.024824175619663037,0.00778148416806896,0.0005003826684574529,0.0
0.003882026672363281,0.001495695114135742,0.509,0.5090000028320324,1,2.0,3,0.001,-1,12345,50,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,0.0010040270747739377,0.00040363448923936245,0.0005003826684574529,0.00012510403394493645
0.13620119094848632,0.029708671569824218,0.509,1.0,1,1.0,7,0.15,50000,12345,1,1,0.5087281795511222,1.0,0.5087281795511222,1.0,0.51,1.0,0.5087719298245614,1.0,0.5087719298245614,1.0,0.03071667527446891,0.008184880699685948,0.0005003826684574529,0.0
0.004771375656127929,0.001851797103881836,0.509,0.5090000028320324,1,2.0,8,auto,50000,12345,100,1,0.5087281795511222,0.5090681676047529,0.5087281795511222,0.5090681676047529,0.51,0.50875,0.5087719298245614,0.5090568394753279,0.5087719298245614,0.5090568394753279,5.0614102470599375e-05,1.9824615961062817e-05,0.0005003826684574529,0.00012510403394493645
