mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_metric,param_n_neighbors,param_weights,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.014751720428466796,0.08367333412170411,0.765,1.0,ball_tree,l2,2,distance,28,0.7556109725685786,1.0,0.7980049875311721,1.0,0.745,1.0,0.7644110275689223,1.0,0.7619047619047619,1.0,0.002624624997185251,0.010400571789929758,0.01783440110885823,0.0
0.003638935089111328,0.03489031791687012,0.8155,0.8831254319337625,brute,euclidean,2,uniform,17,0.8204488778054863,0.8849280800500313,0.8254364089775561,0.8811757348342715,0.8075,0.886875,0.8095238095238095,0.8800749531542785,0.8145363408521303,0.8825733916302311,0.00026550421426725396,0.011112269966308857,0.006694528463935743,0.0024787209998305224
0.01215057373046875,0.15930824279785155,0.826,0.8832495729002238,kd_tree,l1,2,uniform,16,0.8179551122194514,0.8824265165728581,0.8229426433915212,0.8824265165728581,0.83,0.883125,0.8295739348370927,0.8806995627732667,0.8295739348370927,0.8875702685821362,0.005273946272932918,0.015145069182470662,0.004811132368654655,0.0023039672162070255
0.012119674682617187,0.09285321235656738,0.8315,0.8472508114749264,kd_tree,euclidean,9,uniform,4,0.830423940149626,0.8486554096310194,0.8354114713216958,0.8480300187617261,0.8275,0.849375,0.8345864661654135,0.8432229856339788,0.8295739348370927,0.8469706433479075,0.0021189987198640785,0.004724352292411164,0.0030232951190644025,0.0021630585775867677
0.003507184982299805,0.03655543327331543,0.8315,0.8472508114749264,brute,euclidean,9,uniform,4,0.830423940149626,0.8486554096310194,0.8354114713216958,0.8480300187617261,0.8275,0.849375,0.8345864661654135,0.8432229856339788,0.8295739348370927,0.8469706433479075,0.00012877423366110656,0.008020047096933297,0.0030232951190644025,0.0021630585775867677
0.003360414505004883,0.09185857772827148,0.801,1.0,brute,l1,3,distance,22,0.7930174563591023,1.0,0.7930174563591023,1.0,0.8075,1.0,0.8095238095238095,1.0,0.8020050125313283,1.0,0.0004271342299253222,0.014084390072295089,0.006978421404750724,0.0
0.012304115295410156,0.19492006301879883,0.8045,0.8808737124018409,ball_tree,manhattan,3,uniform,19,0.7905236907730673,0.874296435272045,0.7930174563591023,0.8799249530956847,0.815,0.885625,0.8220551378446115,0.8775765146783261,0.8020050125313283,0.886945658963148,0.002993076787551283,0.010746040847116027,0.012262754998663666,0.004784882451532008
0.003698921203613281,0.05022983551025391,0.8315,0.8472508114749264,brute,l2,9,uniform,4,0.830423940149626,0.8486554096310194,0.8354114713216958,0.8480300187617261,0.8275,0.849375,0.8345864661654135,0.8432229856339788,0.8295739348370927,0.8469706433479075,0.00023570117163199892,0.010607618132554108,0.0030232951190644025,0.0021630585775867677
0.003641366958618164,0.05098872184753418,0.793,1.0,brute,euclidean,3,distance,25,0.7755610972568578,1.0,0.7955112219451371,1.0,0.795,1.0,0.7994987468671679,1.0,0.7994987468671679,1.0,0.00020233695810862034,0.016458231717690654,0.008938163923163394,0.0
0.017950057983398438,0.18914995193481446,0.801,1.0,ball_tree,manhattan,3,distance,22,0.7930174563591023,1.0,0.7930174563591023,1.0,0.8075,1.0,0.8095238095238095,1.0,0.8020050125313283,1.0,0.007040219220583636,0.0185031961715155,0.006978421404750724,0.0
0.00283660888671875,0.07933893203735351,0.7685,1.0,brute,cityblock,2,distance,26,0.7605985037406484,1.0,0.7755610972568578,1.0,0.7625,1.0,0.7794486215538847,1.0,0.7644110275689223,1.0,0.0001887395080511142,0.006192549008766677,0.007547502883735695,0.0
