mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_learning_rate,param_n_estimators,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.09719529151916503,0.007504463195800781,0.751,0.7995,SAMME.R,0.85,40,12345,19,0.755,0.78375,0.795,0.79,0.765,0.80375,0.715,0.8125,0.725,0.8075,0.008088294767809007,0.0020617096993586275,0.02870540018881467,0.010857025375304237
0.17945995330810546,0.014422082901000976,0.756,0.80375,SAMME.R,0.5,70,12345,7,0.78,0.7925,0.79,0.7975,0.76,0.8,0.71,0.82,0.74,0.80875,0.013808908313308728,0.002788729870187622,0.02870540018881467,0.009682458365518525
0.10759601593017579,0.007228326797485351,0.749,0.7937500000000001,SAMME.R,0.5,40,12345,31,0.755,0.79125,0.775,0.7825,0.76,0.79125,0.71,0.805,0.745,0.79875,0.011748815144615293,0.001942883755505156,0.02177154105707726,0.007623975340988469
0.09826550483703614,0.005917835235595703,0.755,0.8019999999999999,SAMME.R,0.9,40,12345,10,0.745,0.7975,0.765,0.7925,0.77,0.80875,0.73,0.8075,0.765,0.80375,0.009819662657835036,0.0018118907341207406,0.015165750888103114,0.006154266812545583
0.1760387420654297,0.006019163131713867,0.751,0.7879999999999999,SAMME,0.9,70,12345,19,0.775,0.7875,0.775,0.7725,0.75,0.78875,0.72,0.7975,0.735,0.79375,0.01403937913108883,0.0019421230002109034,0.021771541057077258,0.008536685539481939
0.117396879196167,0.005082893371582031,0.74,0.7795,SAMME,0.65,50,12345,42,0.755,0.77375,0.765,0.76625,0.75,0.7775,0.71,0.78875,0.72,0.79125,0.010882997418278549,0.0017066336660733605,0.021213203435596444,0.009340770846134694
0.18609676361083985,0.011784219741821289,0.749,0.8082499999999999,SAMME.R,0.65,70,12345,31,0.76,0.79625,0.77,0.7975,0.75,0.80875,0.725,0.82,0.74,0.81875,0.007934019822444181,0.0036635369899499486,0.015620499351813321,0.01008092257682796
0.16725540161132812,0.0063628673553466795,0.751,0.7847500000000001,SAMME,0.85,70,12345,19,0.77,0.78125,0.76,0.76875,0.755,0.79,0.72,0.79,0.75,0.79375,0.009731372706891332,0.0018170733951719182,0.01685229954635273,0.008993052874302458
0.11675848960876464,0.006577444076538086,0.747,0.78575,SAMME,0.85,50,12345,36,0.765,0.7875,0.76,0.77,0.75,0.7925,0.72,0.78875,0.74,0.79,0.010099401875411631,0.0010939947152988883,0.016000000000000014,0.008046738469715528
0.07286667823791504,0.004174327850341797,0.735,0.77675,SAMME,0.75,30,12345,46,0.76,0.7775,0.74,0.7625,0.75,0.775,0.705,0.7875,0.72,0.78125,0.0048850370369847365,0.000846218033372063,0.020000000000000018,0.008276472678623432
0.16843481063842775,0.008559894561767579,0.749,0.7905,SAMME,0.75,70,12345,31,0.77,0.795,0.755,0.77875,0.77,0.79,0.72,0.79625,0.73,0.7925,0.006651609122047235,0.0018663100786879775,0.020591260281974017,0.006254998001598389
0.0963526725769043,0.004363632202148438,0.737,0.7829999999999999,SAMME,0.75,40,12345,45,0.76,0.78625,0.745,0.765,0.755,0.78875,0.71,0.78625,0.715,0.78875,0.00784985577467649,0.0012580462493774788,0.02063976744055031,0.00906917857360851
0.20759038925170897,0.011968708038330078,0.749,0.78025,SAMME,0.65,90,12345,31,0.77,0.77875,0.76,0.77125,0.77,0.7725,0.715,0.79375,0.73,0.785,0.006683388170951376,0.0005144263841155283,0.022449944320643667,0.008344159634139314
0.09935851097106933,0.005272340774536133,0.752,0.78425,SAMME,0.85,40,12345,17,0.77,0.785,0.78,0.765,0.745,0.7925,0.725,0.79,0.74,0.78875,0.004473611325942486,0.0011045484422591968,0.020149441679609904,0.009924716620639595
0.10951504707336426,0.006100177764892578,0.751,0.78625,SAMME,1,50,12345,19,0.775,0.78375,0.76,0.7725,0.755,0.78375,0.705,0.79625,0.76,0.795,0.014178195901696597,0.0012615137385541297,0.0239582971014219,0.008696263565463071
0.2364677906036377,0.015602302551269532,0.751,0.82175,SAMME.R,0.9,90,12345,19,0.78,0.81,0.78,0.81375,0.74,0.82375,0.74,0.83125,0.715,0.83,0.007686068794684917,0.004524173953825395,0.025377155080899064,0.008536685539481928
0.21054835319519044,0.00978555679321289,0.755,0.78825,SAMME,0.75,90,12345,10,0.775,0.78625,0.77,0.77625,0.77,0.7925,0.71,0.795,0.75,0.79125,0.012211456456365698,0.0030352260761460272,0.024083189157584613,0.0066426651277932194
0.17802076339721679,0.01015925407409668,0.75,0.817,SAMME.R,0.85,90,12345,27,0.775,0.80125,0.785,0.80875,0.73,0.815,0.735,0.83,0.725,0.83,0.04592515250660807,0.0027890848726955138,0.024899799195977488,0.01147279390558375
