mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_metric,param_n_neighbors,param_weights,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0024817943572998046,0.0018990993499755859,0.8629629629629629,1.0,ball_tree,l2,2,distance,24,0.8623853211009175,1.0,0.8333333333333334,1.0,0.8425925925925926,1.0,0.8981481481481481,1.0,0.8785046728971962,1.0,0.0008694929469025342,0.0005839059105487678,0.02353936778857143,0.0
0.0015302181243896484,0.017276239395141602,0.8018518518518518,0.9268506288475022,brute,euclidean,2,uniform,30,0.8348623853211009,0.9280742459396751,0.7592592592592593,0.9236111111111112,0.8055555555555556,0.9282407407407407,0.7962962962962963,0.9236111111111112,0.8130841121495327,0.930715935334873,0.00010508839730718298,0.006057051249395692,0.02483340952455691,0.0028056797548571214
0.0033048152923583984,0.004791641235351562,0.8037037037037037,0.9166686462964254,kd_tree,l1,2,uniform,29,0.8256880733944955,0.925754060324826,0.7592592592592593,0.9166666666666666,0.8148148148148148,0.9074074074074074,0.8333333333333334,0.9120370370370371,0.7850467289719626,0.9214780600461894,0.002239724408480867,0.0053264972609705225,0.02760191199446163,0.006525297888892447
0.0035549163818359374,0.0024484634399414063,0.9148148148148149,0.9148157054001324,kd_tree,euclidean,9,uniform,1,0.908256880733945,0.9164733178654292,0.9166666666666666,0.9143518518518519,0.9166666666666666,0.9143518518518519,0.9166666666666666,0.9143518518518519,0.9158878504672897,0.9145496535796767,0.002843695453054789,0.00017937689853213568,0.003311601362780725,0.0008323392336100025
0.003222036361694336,0.00965414047241211,0.9148148148148149,0.9148157054001324,brute,euclidean,9,uniform,1,0.908256880733945,0.9164733178654292,0.9166666666666666,0.9143518518518519,0.9166666666666666,0.9143518518518519,0.9166666666666666,0.9143518518518519,0.9158878504672897,0.9145496535796767,0.0029093535806084705,0.0043786627574736855,0.003311601362780725,0.0008323392336100025
0.001741933822631836,0.002867460250854492,0.8888888888888888,1.0,brute,l1,3,distance,16,0.8807339449541285,1.0,0.8888888888888888,1.0,0.9074074074074074,1.0,0.8796296296296297,1.0,0.8878504672897196,1.0,9.029165618945242e-05,0.00035788844470125255,0.009968516692577147,0.0
0.001943206787109375,0.004389524459838867,0.8907407407407407,0.9240728560312025,ball_tree,manhattan,3,uniform,13,0.8807339449541285,0.9303944315545244,0.8888888888888888,0.9259259259259259,0.9166666666666666,0.9120370370370371,0.8796296296296297,0.9189814814814815,0.8878504672897196,0.9330254041570438,0.0002341227035741544,0.0036981888468821246,0.013478718477628344,0.007672383420335004
0.004451370239257813,0.008827590942382812,0.9148148148148149,0.9148157054001324,brute,l2,9,uniform,1,0.908256880733945,0.9164733178654292,0.9166666666666666,0.9143518518518519,0.9166666666666666,0.9143518518518519,0.9166666666666666,0.9143518518518519,0.9158878504672897,0.9145496535796767,0.005535301268808988,0.002544510141555034,0.003311601362780725,0.0008323392336100025
0.0059586048126220705,0.0054909706115722655,0.8888888888888888,1.0,brute,euclidean,3,distance,16,0.8899082568807339,1.0,0.8888888888888888,1.0,0.8981481481481481,1.0,0.8796296296296297,1.0,0.8878504672897196,1.0,0.0033998099728795132,0.002714022504400377,0.00589211051391305,0.0
0.003922176361083984,0.005467367172241211,0.8888888888888888,1.0,ball_tree,manhattan,3,distance,16,0.8807339449541285,1.0,0.8888888888888888,1.0,0.9074074074074074,1.0,0.8796296296296297,1.0,0.8878504672897196,1.0,0.0034003773749414633,0.003962487719299548,0.009968516692577147,0.0
