mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_metric,param_n_neighbors,param_weights,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.002725553512573242,0.002333211898803711,0.764367816091954,0.9846752263261163,ball_tree,l2,2,distance,28,0.7619047619047619,0.988009592326139,0.8,0.9832134292565947,0.7211538461538461,0.9808612440191388,0.75,0.9880382775119617,0.7884615384615384,0.9832535885167464,0.0008761974502913811,0.0006079775940279628,0.028025950859897078,0.0028681867328384895
0.0016015529632568359,0.013809967041015624,0.8084291187739464,0.8802703291911925,brute,euclidean,2,uniform,16,0.8285714285714286,0.8872901678657075,0.8095238095238095,0.8776978417266187,0.8076923076923077,0.8803827751196173,0.7692307692307693,0.8755980861244019,0.8269230769230769,0.8803827751196173,0.0002754912640475151,0.0059129265363474124,0.02135944758677359,0.003943373434520668
0.0020177364349365234,0.006032466888427734,0.814176245210728,0.8773949261643317,kd_tree,l1,2,uniform,12,0.8285714285714286,0.8800959232613909,0.8095238095238095,0.8752997601918465,0.8173076923076923,0.8803827751196173,0.7788461538461539,0.8755980861244019,0.8365384615384616,0.8755980861244019,0.00017644933643375354,0.005511740188534022,0.01990746515753349,0.0023267838493668653
0.0019541263580322267,0.005082035064697265,0.8371647509578544,0.8553658508599818,kd_tree,euclidean,9,uniform,1,0.8285714285714286,0.8585131894484412,0.8,0.8561151079136691,0.8365384615384616,0.8588516746411483,0.8365384615384616,0.854066985645933,0.8846153846153846,0.8492822966507177,0.00010978313758070402,0.00411554257857658,0.02722918936941958,0.0035018502657187503
0.010629606246948243,0.011554241180419922,0.8371647509578544,0.8553658508599818,brute,euclidean,9,uniform,1,0.8285714285714286,0.8585131894484412,0.8,0.8561151079136691,0.8365384615384616,0.8588516746411483,0.8365384615384616,0.854066985645933,0.8846153846153846,0.8492822966507177,0.007108064084613816,0.006644664809635223,0.02722918936941958,0.0035018502657187503
0.00440683364868164,0.0051801204681396484,0.7969348659003831,0.9846752263261163,brute,l1,3,distance,22,0.8095238095238095,0.988009592326139,0.7904761904761904,0.9832134292565947,0.7788461538461539,0.9808612440191388,0.8076923076923077,0.9880382775119617,0.7980769230769231,0.9832535885167464,0.005176092385855732,0.005205286375272819,0.011347888520760492,0.0028681867328384895
0.005315160751342774,0.006144094467163086,0.8103448275862069,0.8836219063027091,ball_tree,manhattan,3,uniform,13,0.819047619047619,0.882494004796163,0.8095238095238095,0.8872901678657075,0.7692307692307693,0.8875598086124402,0.8365384615384616,0.8851674641148325,0.8173076923076923,0.8755980861244019,0.003936393450523965,0.005100857360444214,0.022327178647350544,0.004404675209557471
0.006281042098999023,0.01242527961730957,0.8371647509578544,0.8553658508599818,brute,l2,9,uniform,1,0.8285714285714286,0.8585131894484412,0.8,0.8561151079136691,0.8365384615384616,0.8588516746411483,0.8365384615384616,0.854066985645933,0.8846153846153846,0.8492822966507177,0.0038373813411343672,0.01013753652974081,0.02722918936941958,0.0035018502657187503
0.003131866455078125,0.009863662719726562,0.8026819923371648,0.9846752263261163,brute,euclidean,3,distance,21,0.8095238095238095,0.988009592326139,0.8,0.9832134292565947,0.7788461538461539,0.9808612440191388,0.8076923076923077,0.9880382775119617,0.8173076923076923,0.9832535885167464,0.0024331375677462135,0.005728400856707817,0.013102540926540611,0.0028681867328384895
0.004178285598754883,0.0036739826202392576,0.7969348659003831,0.9846752263261163,ball_tree,manhattan,3,distance,22,0.8095238095238095,0.988009592326139,0.7904761904761904,0.9832134292565947,0.7788461538461539,0.9808612440191388,0.8076923076923077,0.9880382775119617,0.7980769230769231,0.9832535885167464,0.0027915939090025423,0.0026043043690609446,0.011347888520760492,0.0028681867328384895
0.00337071418762207,0.002036285400390625,0.7739463601532567,0.9846752263261163,brute,cityblock,2,distance,26,0.780952380952381,0.988009592326139,0.8,0.9832134292565947,0.75,0.9808612440191388,0.75,0.9880382775119617,0.7884615384615384,0.9832535885167464,0.0037339407374196,0.00010303781276689348,0.02041766429773181,0.0028681867328384895
0.001801919937133789,0.001793241500854492,0.7931034482758621,0.9846752263261163,kd_tree,manhattan,4,distance,25,0.8095238095238095,0.988009592326139,0.7714285714285715,0.9832134292565947,0.7692307692307693,0.9808612440191388,0.8173076923076923,0.9880382775119617,0.7980769230769231,0.9832535885167464,4.4598271217859764e-05,3.1246699102045404e-05,0.019594085286654402,0.0028681867328384895
0.005216073989868164,0.01020045280456543,0.8237547892720306,0.8601608665220933,brute,l2,7,uniform,8,0.8476190476190476,0.86810551558753,0.7904761904761904,0.86810551558753,0.7788461538461539,0.8660287081339713,0.8557692307692307,0.8588516746411483,0.8461538461538461,0.8397129186602871,0.0032602507862584625,0.005154223982119614,0.03230002200942066,0.010774961882700594
0.005252695083618164,0.0038143157958984374,0.7528735632183908,0.9798859477011692,ball_tree,l2,1,uniform,29,0.7428571428571429,0.9832134292565947,0.7904761904761904,0.9784172661870504,0.7115384615384616,0.9760765550239234,0.7307692307692307,0.9784688995215312,0.7884615384615384,0.9832535885167464,0.0035274002771990007,0.003288033252507835,0.03153859320749847,0.0028666936239236268
