mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.006560754776000976,0.0007299900054931641,0.8629629629629629,0.9967592542977812,entropy,40,0.5,30,0.0001,3,12345,best,1873,0.8623853211009175,0.9976798143851509,0.8333333333333334,0.9976851851851852,0.9074074074074074,0.9953703703703703,0.8796296296296297,0.9953703703703703,0.8317757009345794,0.9976905311778291,0.0011081086402998375,0.00015398727905629176,0.028618097313096624,0.001134024041866752
0.0011821746826171874,0.0003829002380371094,0.8555555555555555,0.9523114980667104,gini,25,log2,50,1,4,12345,random,1939,0.8532110091743119,0.9489559164733179,0.8333333333333334,0.9560185185185185,0.8796296296296297,0.9467592592592593,0.8425925925925926,0.9537037037037037,0.8691588785046729,0.9561200923787528,9.544090778359724e-05,2.880112224813469e-05,0.016913375608696712,0.00380191823700621
0.001775503158569336,0.0005728721618652344,0.9037037037037037,0.9171294559778964,entropy,5,0.33,,0.005,0.001,12345,random,495,0.8807339449541285,0.9187935034802784,0.9259259259259259,0.9189814814814815,0.8981481481481481,0.9143518518518519,0.9074074074074074,0.9143518518518519,0.9065420560747663,0.9191685912240185,3.347654957615259e-05,1.8114415419194347e-05,0.014689353434208359,0.002271003939676475
0.0019054412841796875,0.0005851268768310546,0.8759259259259259,0.9324233560787336,entropy,5,0.5,35,0.0001,2,12345,random,1571,0.8623853211009175,0.9582366589327146,0.8888888888888888,0.9282407407407407,0.8796296296296297,0.9212962962962963,0.8611111111111112,0.9305555555555556,0.8878504672897196,0.9237875288683602,2.707158714757274e-05,2.329358058902071e-05,0.012059504821241938,0.013309384096198439
0.0024617671966552734,0.0005520820617675781,0.8462962962962963,0.987039150626704,gini,30,sqrt,35,0.0001,4,12345,best,1984,0.8440366972477065,0.988399071925754,0.8333333333333334,0.9884259259259259,0.8703703703703703,0.9907407407407407,0.8425925925925926,0.9837962962962963,0.8411214953271028,0.9838337182448037,0.00043172807337450166,9.81583622968398e-05,0.0125936535723044,0.0027664129122622096
0.0011248111724853516,0.0003574371337890625,0.8888888888888888,0.9648211704682504,gini,,0.33,35,0.001,0.01,12345,random,1059,0.8990825688073395,0.9721577726218097,0.8888888888888888,0.9652777777777778,0.8796296296296297,0.9629629629629629,0.9166666666666666,0.9652777777777778,0.8598130841121495,0.9584295612009238,1.7557322880935108e-05,5.7821298184296105e-06,0.018972541704736643,0.004439556639772046
0.003514719009399414,0.0006239891052246093,0.9148148148148149,0.9166675572519842,entropy,5,0.25,40,0.05,0.005,12345,best,19,0.908256880733945,0.9164733178654292,0.9351851851851852,0.9166666666666666,0.9166666666666666,0.9143518518518519,0.8981481481481481,0.9212962962962963,0.9158878504672897,0.9145496535796767,0.0005692681904837602,2.9399012058942245e-05,0.012171315246687884,0.0025024373054343017
0.002849435806274414,0.0006135940551757812,0.8629629629629629,0.9944422911629525,gini,30,log2,,0.0005,0.005,12345,best,1873,0.8348623853211009,0.9930394431554525,0.8611111111111112,0.9907407407407407,0.8888888888888888,0.9953703703703703,0.8703703703703703,0.9953703703703703,0.8598130841121495,0.9976905311778291,0.00024428929332326495,2.825782220628598e-05,0.01753417526911168,0.002364029749603488
0.0017450809478759765,0.0005637645721435547,0.9037037037037037,0.9194442707927113,entropy,15,sqrt,20,5,4,12345,random,495,0.908256880733945,0.9187935034802784,0.9074074074074074,0.9259259259259259,0.9166666666666666,0.9143518518518519,0.9166666666666666,0.9189814814814815,0.8691588785046729,0.9191685912240185,1.982897380090466e-05,6.423334581502732e-06,0.017623921669857556,0.003705624244341723
0.0031001091003417967,0.0005892753601074219,0.8925925925925926,0.9157416313260581,entropy,13,sqrt,5,1,3,12345,best,894,0.908256880733945,0.9164733178654292,0.8981481481481481,0.9166666666666666,0.9259259259259259,0.9166666666666666,0.9166666666666666,0.9143518518518519,0.8130841121495327,0.9145496535796767,9.109304676068936e-05,1.6275870923299064e-05,0.0405764546532617,0.0010582101766133097
0.0017393112182617187,0.0005937576293945313,0.8944444444444445,0.9199072337556743,gini,,sqrt,10,0.005,0.001,12345,random,797,0.8807339449541285,0.9187935034802784,0.8981481481481481,0.9166666666666666,0.9074074074074074,0.9212962962962963,0.8888888888888888,0.9236111111111112,0.897196261682243,0.9191685912240185,0.0001115063481966369,4.1758413484736436e-05,0.009053626248597681,0.00236370324618557
