mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.007651996612548828,0.0003781318664550781,0.94,0.9829984183569037,entropy,40,0.5,30,0.0001,3,12345,best,14,0.9552238805970149,0.9887359198998749,0.9303482587064676,0.9774718397997497,0.915,0.97625,0.9547738693467337,0.9887640449438202,0.9447236180904522,0.9837702871410736,0.00011809056823769418,1.527442726822516e-05,0.015433237820390775,0.00534492986265527
0.001582193374633789,0.0003902435302734375,0.826,0.8799945339758344,gini,25,log2,50,1,4,12345,random,1036,0.8208955223880597,0.8685857321652065,0.8208955223880597,0.8748435544430538,0.825,0.89125,0.8442211055276382,0.8976279650436954,0.8190954773869347,0.867665418227216,6.560981266882483e-05,2.1920199494841643e-05,0.009286061101094971,0.012217396209424419
0.0014617443084716797,0.0003662109375,0.765,0.7692287761387127,entropy,5,0.33,,0.005,0.001,12345,random,1471,0.7860696517412935,0.7559449311639549,0.746268656716418,0.7434292866082604,0.76,0.7625,0.7386934673366834,0.766541822721598,0.7939698492462312,0.8177278401997503,4.926284045919651e-05,8.702768024608067e-06,0.02166747244105895,0.025482266614775866
0.0015515804290771485,0.0003619194030761719,0.805,0.8297482316378619,entropy,5,0.5,35,0.0001,2,12345,random,1134,0.8308457711442786,0.8560700876095119,0.7562189054726368,0.8110137672090113,0.8,0.8075,0.7989949748743719,0.8264669163545568,0.8391959798994975,0.8476903870162297,4.461585675499617e-05,4.5186453782967126e-06,0.029282197000507472,0.019346793221875585
0.0024660110473632814,0.00038137435913085935,0.897,0.9612486999979687,gini,30,sqrt,35,0.0001,4,12345,best,418,0.9253731343283582,0.9524405506883604,0.8656716417910447,0.9649561952440551,0.88,0.96625,0.8793969849246231,0.951310861423221,0.9346733668341709,0.9712858926342073,5.482059752274133e-05,3.240760172078174e-05,0.02758599734795252,0.007947929145697396
0.0014911174774169921,0.000380706787109375,0.86,0.9047545652415081,gini,,0.33,35,0.001,0.01,12345,random,829,0.8855721393034826,0.9148936170212766,0.8407960199004975,0.8986232790988736,0.855,0.915,0.8391959798994975,0.8888888888888888,0.8793969849246231,0.9063670411985019,1.5790007285321993e-05,3.763009611341478e-05,0.01927612938919809,0.00999681688322986
0.003387641906738281,0.0004082202911376953,0.801,0.8122632058800091,entropy,5,0.25,40,0.05,0.005,12345,best,1164,0.7960199004975125,0.8272841051314143,0.8109452736318408,0.8285356695869838,0.785,0.8025,0.8140703517587939,0.8014981273408239,0.7989949748743719,0.8014981273408239,0.00024065723365003112,4.4014265268102564e-05,0.010529086928209301,0.012786825332198503
0.0027631282806396484,0.00039196014404296875,0.899,0.9865006070321984,gini,30,log2,,0.0005,0.005,12345,best,407,0.8706467661691543,0.983729662077597,0.8955223880597015,0.9887359198998749,0.895,0.99,0.9045226130653267,0.9862671660424469,0.9296482412060302,0.9837702871410736,0.0001188993812539563,1.9329851547693356e-05,0.018979170298583405,0.0025467489905563008
0.0014529228210449219,0.0003597259521484375,0.731,0.7457734414428772,entropy,15,sqrt,20,5,4,12345,random,1587,0.7562189054726368,0.7822277847309136,0.7562189054726368,0.7709637046307884,0.72,0.71625,0.7085427135678392,0.7128589263420724,0.7135678391959799,0.7465667915106118,5.330838965671489e-05,3.3392222213767236e-06,0.020992928394487156,0.02799677412603216
0.003128194808959961,0.0003582477569580078,0.635,0.6402514250022266,entropy,13,sqrt,5,1,3,12345,best,1805,0.6517412935323383,0.6357947434292867,0.6119402985074627,0.6470588235294118,0.62,0.64125,0.6482412060301508,0.6379525593008739,0.6432160804020101,0.6392009987515606,6.886981377594898e-05,2.9839492506336243e-06,0.01601686731233555,0.0038363528564934655
