mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_learning_rate,param_n_estimators,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.036211919784545896,0.0026262760162353515,0.9533333333333334,0.9633333333333333,SAMME.R,0.9,30,12345,7,0.9666666666666667,0.975,1.0,0.95,0.9666666666666667,0.975,0.9,0.95,0.9333333333333333,0.9666666666666667,0.0011959019783259355,0.0001412354796583358,0.03399346342395189,0.011303883305208791
0.05654220581054688,0.0040645599365234375,0.9333333333333333,0.9366666666666668,SAMME.R,0.75,50,12345,37,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.9166666666666666,0.9666666666666667,0.925,0.9,0.9416666666666667,0.9,0.9333333333333333,0.00026738077196812647,7.834421449210391e-05,0.029814239699997188,0.017159383568311672
0.03393921852111816,0.0024777889251708985,0.9333333333333333,0.9400000000000001,SAMME.R,0.5,30,12345,37,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.9166666666666666,0.9666666666666667,0.925,0.9,0.9583333333333334,0.9,0.9333333333333333,5.0609609972350586e-05,1.1864145461005071e-05,0.029814239699997188,0.019293061504650388
0.03447914123535156,0.002575254440307617,0.9466666666666667,0.95,SAMME.R,0.85,30,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.95,0.9666666666666667,0.925,0.9,0.9416666666666667,0.9333333333333333,0.9666666666666667,0.00048493680227450783,0.00010878249448384814,0.03399346342395189,0.015811388300841885
0.053462791442871097,0.0028525352478027343,0.96,0.9949999999999999,SAMME,0.9,50,12345,1,0.9333333333333333,0.975,1.0,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,0.0006207605131230651,8.425560114916091e-05,0.024944382578492935,0.010000000000000009
0.05643644332885742,0.003962278366088867,0.9466666666666667,0.9516666666666668,SAMME.R,0.85,50,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.95,0.9666666666666667,0.925,0.9333333333333333,0.9833333333333333,0.9,0.9333333333333333,0.00018800574721208053,2.4356532113561172e-05,0.03399346342395189,0.021343747458109467
0.07891144752502441,0.005500650405883789,0.9466666666666667,0.9566666666666667,SAMME.R,0.9,70,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,0.95,0.9,0.95,0.9333333333333333,0.95,0.00033863189642685185,0.00018066343675082972,0.03399346342395189,0.008164965809277286
0.10172700881958008,0.006909608840942383,0.94,0.9416666666666667,SAMME.R,0.75,90,12345,30,0.9333333333333333,0.9583333333333334,1.0,0.95,0.9666666666666667,0.925,0.9,0.9416666666666667,0.9,0.9333333333333333,0.00039114001947452,1.0697531063314502e-05,0.038873012632301994,0.011785113019775782
0.04225149154663086,0.0022766590118408203,0.9533333333333334,0.9833333333333332,SAMME,0.65,40,12345,7,0.9333333333333333,0.975,1.0,0.9583333333333334,0.9666666666666667,0.9833333333333333,0.9,1.0,0.9666666666666667,1.0,0.00010755892651554979,2.531776310107225e-05,0.03399346342395189,0.015811388300841885
0.03414006233215332,0.0025013446807861327,0.9466666666666667,0.95,SAMME.R,0.65,30,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.9416666666666667,0.9666666666666667,0.925,0.9333333333333333,0.9833333333333333,0.9,0.9333333333333333,0.00030037680727383473,2.8471850486238817e-05,0.03399346342395189,0.021730674684008803
0.056646299362182614,0.004241085052490235,0.9333333333333333,0.9383333333333332,SAMME.R,0.5,50,12345,37,0.9333333333333333,0.9583333333333334,0.9666666666666667,0.9166666666666666,0.9666666666666667,0.925,0.9,0.9583333333333334,0.9,0.9333333333333333,0.0002068439898048323,0.0002926404688931031,0.029814239699997188,0.017159383568311686
0.04316134452819824,0.0023091316223144533,0.9533333333333334,0.9933333333333334,SAMME,0.9,40,12345,7,0.9333333333333333,0.975,1.0,0.9916666666666667,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.0013091794293141816,2.075496381770445e-05,0.026666666666666665,0.009718253158075509
0.032331323623657225,0.0018312931060791016,0.9533333333333334,0.9883333333333333,SAMME,1,30,12345,7,0.9333333333333333,0.9916666666666667,1.0,0.9833333333333333,0.9666666666666667,0.9666666666666667,0.9,1.0,0.9666666666666667,1.0,0.0007147206943777591,7.263734164527676e-05,0.03399346342395189,0.012472191289246475
0.054384708404541016,0.002855062484741211,0.96,0.9916666666666668,SAMME,0.75,50,12345,1,0.9333333333333333,0.9666666666666667,1.0,0.9916666666666667,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,0.0018706162486296911,0.00010387807475328863,0.024944382578492935,0.012909944487358053
0.032744550704956056,0.0018147945404052735,0.9466666666666667,0.9916666666666666,SAMME,0.9,30,12345,16,0.9333333333333333,0.975,1.0,0.9833333333333333,0.9666666666666667,1.0,0.9,1.0,0.9333333333333333,1.0,0.0014808860221687758,6.911563393644388e-05,0.03399346342395189,0.010540925533894614
0.10250625610351563,0.00733790397644043,0.9466666666666667,0.95,SAMME.R,0.65,90,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.9416666666666667,0.9666666666666667,0.925,0.9333333333333333,0.9833333333333333,0.9,0.9333333333333333,0.0012961510447945532,0.00064820311984272,0.03399346342395189,0.021730674684008803
0.07477269172668458,0.0037781238555908204,0.96,0.99,SAMME,0.65,70,12345,1,0.9333333333333333,0.9916666666666667,1.0,0.9583333333333334,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,0.001073043955370343,2.9891871383534948e-05,0.024944382578492935,0.016158932858054417
0.05328998565673828,0.0028124332427978517,0.9533333333333334,0.9883333333333333,SAMME,0.5,50,12345,7,0.9333333333333333,0.975,1.0,0.9833333333333333,0.9666666666666667,0.9916666666666667,0.9,1.0,0.9666666666666667,0.9916666666666667,0.000776866905925175,7.64721636626316e-05,0.03399346342395189,0.008498365855987991
0.043685388565063474,0.002328968048095703,0.9466666666666667,0.99,SAMME,1,40,12345,16,0.9333333333333333,0.9916666666666667,0.9666666666666667,0.9916666666666667,0.9666666666666667,0.9666666666666667,0.9,1.0,0.9666666666666667,1.0,0.002565901530348808,8.888385325452012e-05,0.02666666666666666,0.01224744871391589
0.09671940803527831,0.004880666732788086,0.9533333333333334,0.9949999999999999,SAMME,0.9,90,12345,7,0.9333333333333333,0.975,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,0.002182546923685366,0.00018766574420723598,0.016329931618554516,0.010000000000000009
0.03478326797485352,0.0028691768646240236,0.94,0.9433333333333334,SAMME.R,0.75,30,12345,30,0.9333333333333333,0.9666666666666667,1.0,0.95,0.9666666666666667,0.925,0.9,0.9416666666666667,0.9,0.9333333333333333,0.0008656176325299398,0.0006971716284578606,0.038873012632301994,0.014337208778404362
0.09506735801696778,0.004888105392456055,0.94,1.0,SAMME,0.85,90,12345,30,0.9,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.0004402804730449977,0.0001806403283247093,0.024944382578492935,0.0
0.07980937957763672,0.00545969009399414,0.9466666666666667,0.9566666666666667,SAMME.R,0.85,70,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.9416666666666667,0.9666666666666667,0.9583333333333334,0.9333333333333333,0.9833333333333333,0.9,0.9333333333333333,0.0011832907955849608,4.163326368493555e-05,0.03399346342395189,0.01779513042005217
0.07898139953613281,0.005446815490722656,0.94,0.9433333333333334,SAMME.R,0.75,70,12345,30,0.9333333333333333,0.9583333333333334,0.9666666666666667,0.9166666666666666,0.9666666666666667,0.925,0.9333333333333333,0.9833333333333333,0.9,0.9333333333333333,0.0004471172129707019,3.306156548590487e-05,0.024944382578492935,0.024381231397212978
0.056984329223632814,0.004023265838623047,0.94,0.9483333333333333,SAMME.R,0.9,50,12345,30,0.9333333333333333,0.9666666666666667,1.0,0.95,0.9666666666666667,0.95,0.9,0.9416666666666667,0.9,0.9333333333333333,0.0008154292348882566,5.716229502599657e-05,0.038873012632301994,0.011055415967851331
0.07399959564208984,0.003881359100341797,0.9466666666666667,0.9916666666666668,SAMME,1,70,12345,16,0.9333333333333333,0.9916666666666667,0.9666666666666667,1.0,0.9666666666666667,0.9666666666666667,0.9,1.0,0.9666666666666667,1.0,0.0003628983720642947,0.0001346279100721482,0.02666666666666666,0.012909944487358053
0.03205270767211914,0.0017732143402099609,0.9533333333333334,0.9766666666666666,SAMME,0.65,30,12345,7,0.9333333333333333,0.975,1.0,0.9583333333333334,0.9666666666666667,0.9833333333333333,0.9,0.9916666666666667,0.9666666666666667,0.975,0.0003540818975301483,1.167871452478299e-05,0.03399346342395189,0.011055415967851324
0.07419328689575196,0.003801298141479492,0.96,0.9983333333333334,SAMME,0.5,70,12345,1,0.9333333333333333,1.0,1.0,0.9916666666666667,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,0.0005395206134777639,3.1959261293176986e-05,0.024944382578492935,0.003333333333333322
0.03212175369262695,0.0018392086029052734,0.9466666666666667,0.9916666666666666,SAMME,0.85,30,12345,16,0.9333333333333333,0.975,0.9666666666666667,0.9833333333333333,0.9666666666666667,1.0,0.9,1.0,0.9666666666666667,1.0,0.0004349396265148329,8.089137285018372e-05,0.02666666666666666,0.010540925533894614
0.031849908828735354,0.0017790794372558594,0.9533333333333334,0.975,SAMME,0.5,30,12345,7,0.9333333333333333,0.975,1.0,0.9583333333333334,0.9666666666666667,0.975,0.9,0.9833333333333333,0.9666666666666667,0.9833333333333333,0.00012157032316109137,2.6840045005677472e-05,0.03399346342395189,0.009128709291752737
0.09652948379516602,0.004958295822143554,0.96,1.0,SAMME,0.5,90,12345,1,0.9333333333333333,1.0,1.0,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,0.0013943053298928008,0.00023853812081858563,0.024944382578492935,0.0
0.03488931655883789,0.0025667667388916014,0.9466666666666667,0.9566666666666667,SAMME.R,1,30,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.95,0.9666666666666667,0.95,0.9,0.95,0.9333333333333333,0.9666666666666667,0.0009263579129843555,0.00010281469436489059,0.03399346342395189,0.008164965809277286
0.04606394767761231,0.003332376480102539,0.9466666666666667,0.9516666666666668,SAMME.R,0.85,40,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.95,0.9666666666666667,0.925,0.9333333333333333,0.9833333333333333,0.9,0.9333333333333333,0.0012755583948877687,0.00014787388386374532,0.03399346342395189,0.021343747458109467
0.07923812866210937,0.005448389053344727,0.94,0.9433333333333334,SAMME.R,0.5,70,12345,30,0.9333333333333333,0.9583333333333334,1.0,0.9416666666666667,0.9666666666666667,0.925,0.9,0.9583333333333334,0.9,0.9333333333333333,0.0005834587417651992,5.852317067210189e-05,0.038873012632301994,0.013333333333333336
0.04550747871398926,0.0032401084899902344,0.9333333333333333,0.9349999999999999,SAMME.R,0.5,40,12345,37,0.9333333333333333,0.9583333333333334,0.9666666666666667,0.9166666666666666,0.9666666666666667,0.925,0.9,0.9416666666666667,0.9,0.9333333333333333,0.00042319157828515935,2.2404243479941007e-05,0.029814239699997188,0.01433720877840439
0.04577822685241699,0.0032926559448242187,0.9466666666666667,0.9566666666666667,SAMME.R,0.9,40,12345,16,0.9333333333333333,0.9666666666666667,1.0,0.95,0.9666666666666667,0.95,0.9,0.95,0.9333333333333333,0.9666666666666667,0.0007109301326731944,3.519000076185644e-05,0.03399346342395189,0.008164965809277286
0.0752711296081543,0.003852987289428711,0.9533333333333334,0.9949999999999999,SAMME,0.9,70,12345,7,0.9333333333333333,0.975,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,0.0015841537003798733,0.0001592236028890609,0.016329931618554516,0.010000000000000009
0.053691864013671875,0.002862071990966797,0.96,0.99,SAMME,0.65,50,12345,1,0.9333333333333333,0.9916666666666667,1.0,0.9583333333333334,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9666666666666667,1.0,0.0006748151718356746,0.00011148495588391661,0.024944382578492935,0.016158932858054417
0.08022255897521972,0.005547380447387696,0.94,0.9416666666666667,SAMME.R,0.65,70,12345,30,0.9333333333333333,0.9583333333333334,1.0,0.95,0.9666666666666667,0.925,0.9,0.9416666666666667,0.9,0.9333333333333333,0.0018681520524545757,0.00022369678802431256,0.038873012632301994,0.011785113019775782
0.0746002197265625,0.0038062095642089843,0.9466666666666667,1.0,SAMME,0.85,70,12345,16,0.9333333333333333,1.0,0.9666666666666667,1.0,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.0006661382673726658,2.617640566175399e-05,0.016329931618554516,0.0
