mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.5653645038604737,0.03725581169128418,0.951,0.9694999617186904,gini,10,0.33,35,1,2,500,12345,3,0.9552238805970149,0.9662077596996246,0.9353233830845771,0.9724655819774718,0.935,0.97,0.9698492462311558,0.968789013732834,0.9597989949748744,0.9700374531835206,0.007734135360556855,0.0002676669822534753,0.0137946967107448,0.002033611568110752
0.5124156951904297,0.03574247360229492,0.886,0.8900017359402124,entropy,5,0.33,45,0.05,4,500,12345,18,0.9104477611940298,0.886107634543179,0.8507462686567164,0.8948685857321652,0.88,0.895,0.8944723618090452,0.8838951310861424,0.8944723618090452,0.8901373283395755,0.0023851137234222625,0.00024052568111709462,0.02014231969823908,0.004497597232783079
0.017078065872192384,0.0013441085815429688,0.952,0.994248743748037,gini,,,45,1,0.001,10,12345,1,0.9751243781094527,0.9937421777221527,0.945273631840796,0.9937421777221527,0.935,0.99125,0.9447236180904522,0.9950062421972534,0.9597989949748744,0.9975031210986267,0.0009058375806581733,8.41482627141449e-05,0.014036253075874987,0.0020332465755116018
0.20272297859191896,0.014677619934082032,0.905,0.9232524023475037,gini,10,0.25,15,0.0005,0.005,200,12345,14,0.9303482587064676,0.9274092615769712,0.8756218905472637,0.9211514392991239,0.895,0.92875,0.9095477386934674,0.916354556803995,0.914572864321608,0.9225967540574282,0.0011339293335854155,8.412056203724605e-05,0.018573613662346687,0.004470508967788355
0.11472077369689941,0.008118104934692384,0.942,0.9625012015643775,entropy,10,log2,40,0.005,5,100,12345,6,0.9502487562189055,0.9637046307884856,0.9253731343283582,0.9612015018773467,0.93,0.9675,0.9597989949748744,0.9600499375780275,0.9447236180904522,0.9600499375780275,0.002092108489526707,0.0002458142216310695,0.012750045650569346,0.002833472683314269
0.2739471435546875,0.01516103744506836,0.938,0.9490005609383765,entropy,5,,35,0.001,0.05,200,12345,8,0.9552238805970149,0.9499374217772215,0.9154228855721394,0.9486858573216521,0.93,0.95,0.9447236180904522,0.9450686641697877,0.9447236180904522,0.951310861423221,0.003374231032969969,0.00047677917127886813,0.013887995604497683,0.0021341473971940575
0.1182753562927246,0.0077594280242919925,0.941,0.9522530632860363,entropy,5,0.5,35,0.0005,0.005,100,12345,7,0.9552238805970149,0.9586983729662077,0.9253731343283582,0.9486858573216521,0.935,0.95875,0.949748743718593,0.9463171036204744,0.9396984924623115,0.9488139825218477,0.001324983468881969,7.176828529976537e-05,0.01060748381888108,0.005357985733177894
0.522977352142334,0.035318422317504886,0.889,0.8910023632849426,gini,5,0.5,,0.05,4,500,12345,17,0.9104477611940298,0.8886107634543179,0.8507462686567164,0.8973717146433041,0.885,0.8925,0.8994974874371859,0.8901373283395755,0.8994974874371859,0.8863920099875156,0.002864445987036333,0.00022120677748076843,0.02082433051309291,0.0037559271875316344
0.060834407806396484,0.004131984710693359,0.936,0.9445008675794806,entropy,,0.5,20,3,0.001,50,12345,10,0.9552238805970149,0.9486858573216521,0.9154228855721394,0.9411764705882353,0.925,0.94625,0.9447236180904522,0.9350811485642946,0.9396984924623115,0.951310861423221,0.0002971242315502508,5.207170932449889e-05,0.014193460161559727,0.005774640096124304
0.11011409759521484,0.0077060222625732425,0.916,0.9282524125037697,gini,5,0.5,50,0.005,0.05,100,12345,12,0.9502487562189055,0.9374217772215269,0.8855721393034826,0.9274092615769712,0.91,0.92125,0.914572864321608,0.9288389513108615,0.9195979899497487,0.9263420724094882,0.0011668562055463438,0.00014276424884255526,0.0207857331159507,0.005250054489881133
