mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_coef0,param_degree,param_gamma,param_max_iter,param_random_state,param_tol,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.6299616813659668,0.049887895584106445,0.3467284904688305,1.0,100,0.73,5,0.3,-1,12345,1e-05,1,0.3452685421994885,1.0,0.34615384615384615,1.0,0.3479381443298969,1.0,0.3471502590673575,1.0,0.3471502590673575,1.0,0.03547448809371707,0.00949637334113348,0.0009268052312682367,0.0
0.0046825408935546875,0.0007075786590576172,0.09788768675940238,0.09788785567840341,1,4.2,3,0.3,-1,12345,100,15,0.09718670076726342,0.09806451612903226,0.09743589743589744,0.09800128949065119,0.0979381443298969,0.0978750804893754,0.09844559585492228,0.0977491961414791,0.09844559585492228,0.0977491961414791,0.0008256113250973483,0.00014203628720449007,0.000514106490610575,0.00012860193186129185
0.0051251411437988285,0.0008418560028076172,0.09788768675940238,0.09788785567840341,500,0.73,6,0.15,-1,12345,50,15,0.09718670076726342,0.09806451612903226,0.09743589743589744,0.09800128949065119,0.0979381443298969,0.0978750804893754,0.09844559585492228,0.0977491961414791,0.09844559585492228,0.0977491961414791,0.0003266666075315524,2.195471372102373e-05,0.000514106490610575,0.00012860193186129185
0.6600180625915527,0.04677000045776367,0.3467284904688305,1.0,100,0.73,5,auto,-1,12345,1e-05,1,0.3452685421994885,1.0,0.34615384615384615,1.0,0.3479381443298969,1.0,0.3471502590673575,1.0,0.3471502590673575,1.0,0.01565372300119009,0.006738968183823994,0.0009268052312682367,0.0
0.35744495391845704,0.045099306106567386,0.3467284904688305,1.0,10,0.0,2,0.2,-1,12345,1,1,0.3452685421994885,1.0,0.34615384615384615,1.0,0.3479381443298969,1.0,0.3471502590673575,1.0,0.3471502590673575,1.0,0.013013877696675582,0.008466616058649736,0.0009268052312682367,0.0
0.004298734664916992,0.0006006717681884766,0.09788768675940238,0.09788785567840341,500,1.0,3,0.001,50000,12345,50,15,0.09718670076726342,0.09806451612903226,0.09743589743589744,0.09800128949065119,0.0979381443298969,0.0978750804893754,0.09844559585492228,0.0977491961414791,0.09844559585492228,0.0977491961414791,0.0008406116590527823,0.0001237183941015656,0.000514106490610575,0.00012860193186129185
0.005701780319213867,0.0007462501525878906,0.09788768675940238,0.09788785567840341,10,0.73,5,0.2,-1,12345,100,15,0.09718670076726342,0.09806451612903226,0.09743589743589744,0.09800128949065119,0.0979381443298969,0.0978750804893754,0.09844559585492228,0.0977491961414791,0.09844559585492228,0.0977491961414791,0.0004478478858108663,0.0001083139567123377,0.000514106490610575,0.00012860193186129185
0.005246591567993164,0.000821065902709961,0.09788768675940238,0.09788785567840341,200,2.0,5,0.2,50000,12345,10,15,0.09718670076726342,0.09806451612903226,0.09743589743589744,0.09800128949065119,0.0979381443298969,0.0978750804893754,0.09844559585492228,0.0977491961414791,0.09844559585492228,0.0977491961414791,8.9297023567452e-05,3.8246204532946304e-05,0.000514106490610575,0.00012860193186129185
0.6549019336700439,0.053424930572509764,0.3467284904688305,1.0,500,0.73,6,0.05,-1,12345,1e-05,1,0.3452685421994885,1.0,0.34615384615384615,1.0,0.3479381443298969,1.0,0.3471502590673575,1.0,0.3471502590673575,1.0,0.036979517171665616,0.005441890284300413,0.0009268052312682367,0.0
0.6844213962554931,0.051420068740844725,0.3467284904688305,1.0,10,0.73,3,0.05,50000,12345,1e-05,1,0.3452685421994885,1.0,0.34615384615384615,1.0,0.3479381443298969,1.0,0.3471502590673575,1.0,0.3471502590673575,1.0,0.02947715833934373,0.0051747634361978215,0.0009268052312682367,0.0
