mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_eta0,param_fit_intercept,param_max_iter,param_penalty,param_random_state,param_shuffle,param_tol,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.00288848876953125,0.0007822036743164063,0.7152658662092625,0.7118337517860456,0.0001,0.5,False,100,,12345,False,0.001,1,0.711864406779661,0.7118279569892473,0.717948717948718,0.7081545064377682,0.7155172413793104,0.7130620985010707,0.7155172413793104,0.7130620985010707,0.7155172413793104,0.7130620985010707,0.000854168976065742,0.0002642084685993456,0.001955496001914816,0.0019007044414863462
0.004078722000122071,0.0004036426544189453,0.6483704974271012,0.6634443465798395,0.005,1.5,False,50,elasticnet,12345,True,,7,0.711864406779661,0.7139784946236559,0.7094017094017094,0.7145922746781116,0.5086206896551724,0.6059957173447538,0.5948275862068966,0.569593147751606,0.7155172413793104,0.7130620985010707,0.0006366611740179973,0.00011227910317928593,0.0831679694372407,0.06283331042602193
0.0013883590698242187,0.000319671630859375,0.7084048027444254,0.7071265110668861,0.001,0.5,False,10,,12345,True,,4,0.711864406779661,0.7139784946236559,0.7094017094017094,0.7124463519313304,0.7155172413793104,0.7130620985010707,0.6896551724137931,0.683083511777302,0.7155172413793104,0.7130620985010707,8.117883386502762e-05,4.7764709351124394e-06,0.009628108725176488,0.01203144710084285
0.0012370586395263673,0.0003175258636474609,0.7135506003430532,0.7122601713556198,0.0001,0.5,True,1000,elasticnet,12345,False,0.001,3,0.7033898305084746,0.7075268817204301,0.7094017094017094,0.7124463519313304,0.7155172413793104,0.7066381156316917,0.7241379310344828,0.721627408993576,0.7155172413793104,0.7130620985010707,2.752329521563867e-05,8.44957597096889e-07,0.006942096422526507,0.005337310795763615
0.1981529712677002,0.00035572052001953125,0.6535162950257289,0.6334363589702694,0.005,1.5,False,8000,l2,12345,True,,6,0.7203389830508474,0.7182795698924731,0.6752136752136753,0.6373390557939914,0.7155172413793104,0.7130620985010707,0.6724137931034483,0.6338329764453962,0.4827586206896552,0.46466809421841543,0.0015200937723496742,6.561823339972619e-05,0.08738310154110733,0.09169159652954888
0.0011583805084228516,0.0003020763397216797,0.7152658662092625,0.7118337517860456,0.0001,0.5,False,8000,,12345,False,0.001,1,0.711864406779661,0.7118279569892473,0.717948717948718,0.7081545064377682,0.7155172413793104,0.7130620985010707,0.7155172413793104,0.7130620985010707,0.7155172413793104,0.7130620985010707,7.74035528276945e-05,1.3318190725968198e-05,0.001955496001914816,0.0019007044414863462
0.02237544059753418,0.00029921531677246094,0.6586620926243568,0.6630105590012395,0.005,1,False,1000,,12345,True,,5,0.6610169491525424,0.7096774193548387,0.7350427350427351,0.7103004291845494,0.6551724137931034,0.721627408993576,0.6379310344827587,0.6252676659528907,0.603448275862069,0.5481798715203426,0.0001944696973051833,7.247297360215504e-06,0.04320228438319942,0.06702339224962463
