mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0030561447143554687,0.0003689765930175781,0.8084291187739464,0.9382212889975101,entropy,40,0.5,30,0.0001,3,12345,best,1552,0.8095238095238095,0.935251798561151,0.8380952380952381,0.947242206235012,0.7788461538461539,0.9258373205741627,0.7980769230769231,0.9521531100478469,0.8173076923076923,0.930622009569378,0.0007362096817412789,2.883055411140767e-05,0.019715095368657256,0.009953915619226341
0.0010804176330566407,0.00035343170166015627,0.8333333333333334,0.918583410783335,gini,25,log2,50,1,4,12345,random,369,0.8285714285714286,0.920863309352518,0.8952380952380953,0.9184652278177458,0.8173076923076923,0.9282296650717703,0.8173076923076923,0.9114832535885168,0.8076923076923077,0.9138755980861244,5.843942374440282e-05,8.430178882831408e-06,0.031760501523202055,0.005845303398103829
0.0010238170623779296,0.0003424167633056641,0.8333333333333334,0.852490447833121,entropy,5,0.33,,0.005,0.001,12345,random,369,0.8285714285714286,0.8513189448441247,0.8285714285714286,0.8537170263788969,0.8173076923076923,0.854066985645933,0.8365384615384616,0.861244019138756,0.8557692307692307,0.8421052631578947,4.665699913939498e-06,1.562687836472887e-06,0.012752440221002737,0.006161809101210509
0.0011161327362060546,0.0003597259521484375,0.8237547892720306,0.882664968503666,entropy,5,0.5,35,0.0001,2,12345,random,893,0.819047619047619,0.8920863309352518,0.8380952380952381,0.8776978417266187,0.8076923076923077,0.8827751196172249,0.8461538461538461,0.8875598086124402,0.8076923076923077,0.8732057416267942,2.3748022436034015e-05,1.9660730993544272e-05,0.015766675010882348,0.0067362153254327236
0.0013060569763183594,0.00034842491149902346,0.8160919540229885,0.9473133454958521,gini,30,sqrt,35,0.0001,4,12345,best,1233,0.8285714285714286,0.9424460431654677,0.8380952380952381,0.9424460431654677,0.8076923076923077,0.9521531100478469,0.7884615384615384,0.9473684210526315,0.8173076923076923,0.9521531100478469,1.4540015248517353e-05,1.4896869041264828e-06,0.017180396833492692,0.004341219623681263
0.0010475635528564454,0.00034775733947753904,0.8256704980842912,0.91043796541714,gini,,0.33,35,0.001,0.01,12345,random,800,0.819047619047619,0.9088729016786571,0.8,0.9064748201438849,0.8269230769230769,0.9090909090909091,0.8365384615384616,0.9090909090909091,0.8461538461538461,0.9186602870813397,7.159547568940529e-06,3.78657945558392e-06,0.015773771487035803,0.00422827719063176
0.001352691650390625,0.00035367012023925783,0.8409961685823755,0.858237811664544,entropy,5,0.25,40,0.05,0.005,12345,best,118,0.8476190476190476,0.8537170263788969,0.8285714285714286,0.8633093525179856,0.8269230769230769,0.8636363636363636,0.8269230769230769,0.861244019138756,0.875,0.8492822966507177,2.1131796034021575e-05,1.1852641018328166e-05,0.018685783874272287,0.0057365655606880965
0.0014696121215820312,0.0003608226776123047,0.7796934865900383,0.9741362890548805,gini,30,log2,,0.0005,0.005,12345,best,1991,0.7523809523809524,0.9832134292565947,0.819047619047619,0.9616306954436451,0.7403846153846154,0.9712918660287081,0.7788461538461539,0.9832535885167464,0.8076923076923077,0.9712918660287081,5.350423147689278e-05,1.473002388078372e-05,0.030426380163779458,0.008223028395815346
0.0010579586029052734,0.0003513336181640625,0.8314176245210728,0.8568092894105768,entropy,15,sqrt,20,5,4,12345,random,457,0.8285714285714286,0.8657074340527577,0.8095238095238095,0.8657074340527577,0.8557692307692307,0.84688995215311,0.8173076923076923,0.861244019138756,0.8461538461538461,0.8444976076555024,3.7686006606883184e-05,1.734114552716172e-05,0.017295211130776533,0.00925193539940637
0.0013216495513916015,0.00034456253051757814,0.8371647509578544,0.8577559005427237,entropy,13,sqrt,5,1,3,12345,best,198,0.8380952380952381,0.8585131894484412,0.8,0.8513189448441247,0.8269230769230769,0.8708133971291866,0.8461538461538461,0.8564593301435407,0.875,0.8516746411483254,1.6813226809020116e-05,2.0083846748974503e-06,0.02449911487656174,0.007087579458178008
0.0011553287506103516,0.00039076805114746094,0.8371647509578544,0.8462703521393411,gini,,sqrt,10,0.005,0.001,12345,random,198,0.819047619047619,0.8609112709832134,0.819047619047619,0.8441247002398081,0.8557692307692307,0.8421052631578947,0.8365384615384616,0.8421052631578947,0.8557692307692307,0.8421052631578947,3.218117422482136e-05,5.082287824430171e-06,0.0164330487943315,0.00736212232086541
0.0013302803039550782,0.0004238605499267578,0.8314176245210728,0.8596766605854074,gini,15,0.5,10,5,2,12345,random,457,0.8380952380952381,0.8609112709832134,0.819047619047619,0.8633093525179856,0.8076923076923077,0.8636363636363636,0.8557692307692307,0.868421052631579,0.8365384615384616,0.8421052631578947,0.0001347934054327171,3.154175980900367e-05,0.016591132677121142,0.009117218452750714
0.001663064956665039,0.00048422813415527344,0.8544061302681992,0.863509001411311,entropy,15,sqrt,10,0.05,5,12345,best,1,0.8666666666666667,0.8657074340527577,0.819047619047619,0.86810551558753,0.8557692307692307,0.868421052631579,0.8557692307692307,0.8660287081339713,0.875,0.8492822966507177,0.00031379908880523896,0.00016200678412882334,0.0191560881386097,0.007194961378006182
