mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_coef0,param_degree,param_gamma,param_max_iter,param_random_state,param_tol,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.016403770446777342,0.0022394657135009766,0.7221269296740995,1.0,100,4.2,7,0.05,-1,12345,1e-05,1,0.7203389830508474,1.0,0.7008547008547008,1.0,0.7155172413793104,1.0,0.7241379310344828,1.0,0.75,1.0,0.0007586515841344571,0.0001329345543577204,0.015985567997540737,0.0
0.016141891479492188,0.002237415313720703,0.7221269296740995,1.0,2000,0.73,3,0.05,500000,12345,1e-05,1,0.7203389830508474,1.0,0.7008547008547008,1.0,0.7155172413793104,1.0,0.7241379310344828,1.0,0.75,1.0,0.00040709546158152545,7.578150195018127e-05,0.015985567997540737,0.0
0.0010963916778564454,0.00036368370056152346,0.2864493996569468,0.28644858703900405,100,4.2,4,0.3,-1,12345,10,28,0.288135593220339,0.2860215053763441,0.2905982905982906,0.2854077253218884,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,9.942483549682121e-06,1.910921565009487e-06,0.0025176599482512356,0.0006299329778338743
0.000981760025024414,0.0003268718719482422,0.2864493996569468,0.28644858703900405,100,0.73,6,0.1,-1,12345,50,28,0.288135593220339,0.2860215053763441,0.2905982905982906,0.2854077253218884,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,2.3525040404403705e-06,1.0555240450467422e-06,0.0025176599482512356,0.0006299329778338743
0.014879608154296875,0.001997041702270508,0.7204116638078902,1.0,100,0.5,8,0.2,500000,12345,1e-05,5,0.7203389830508474,1.0,0.717948717948718,1.0,0.7155172413793104,1.0,0.7155172413793104,1.0,0.7327586206896551,1.0,0.0005541851548621803,4.172540386641986e-05,0.006409669914762945,0.0
0.007416582107543946,0.001617574691772461,0.7204116638078902,1.0,2000,2.0,5,auto,500000,12345,1,5,0.7203389830508474,1.0,0.7008547008547008,1.0,0.7068965517241379,1.0,0.7327586206896551,1.0,0.7413793103448276,1.0,0.0002938575908293493,0.00010541893634803703,0.01519574507955382,0.0
0.0009920597076416016,0.00033388137817382815,0.2864493996569468,0.28644858703900405,100,4.2,5,0.2,-1,12345,10,28,0.288135593220339,0.2860215053763441,0.2905982905982906,0.2854077253218884,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,1.2707508973035724e-05,1.2604746306559003e-05,0.0025176599482512356,0.0006299329778338743
0.0009814739227294923,0.00032548904418945314,0.2864493996569468,0.28644858703900405,10,0.5,7,0.2,500000,12345,100,28,0.288135593220339,0.2860215053763441,0.2905982905982906,0.2854077253218884,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,5.604814626661344e-06,7.747686771999321e-07,0.0025176599482512356,0.0006299329778338743
0.011252307891845703,0.0018804073333740234,0.7204116638078902,1.0,10,0.5,5,0.3,500000,12345,0.01,5,0.7203389830508474,1.0,0.717948717948718,1.0,0.7155172413793104,1.0,0.7155172413793104,1.0,0.7327586206896551,1.0,0.0001599328178044678,4.2972791157281115e-05,0.006409669914762945,0.0
0.0009976863861083985,0.0003292083740234375,0.2864493996569468,0.28644858703900405,1,2.0,7,0.001,-1,12345,50,28,0.288135593220339,0.2860215053763441,0.2905982905982906,0.2854077253218884,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,1.647857049731057e-05,3.9849438506653175e-06,0.0025176599482512356,0.0006299329778338743
0.00109405517578125,0.0003628253936767578,0.2864493996569468,0.28644858703900405,100,0.5,9,0.05,500000,12345,50,28,0.288135593220339,0.2860215053763441,0.2905982905982906,0.2854077253218884,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,7.25262890799173e-06,8.714517060516867e-07,0.0025176599482512356,0.0006299329778338743
0.007937860488891602,0.0017590999603271484,0.7186963979416809,1.0,100,2.0,2,0.2,-1,12345,1,16,0.7203389830508474,1.0,0.7094017094017094,1.0,0.7068965517241379,1.0,0.7241379310344828,1.0,0.7327586206896551,1.0,0.0004053828905997142,0.00012619542012433943,0.009530209168000339,0.0
0.0010017871856689454,0.0003270626068115234,0.2864493996569468,0.28644858703900405,10,4.2,6,0.15,500000,12345,10,28,0.288135593220339,0.2860215053763441,0.2905982905982906,0.2854077253218884,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,1.479455963956592e-05,1.5553957395839778e-06,0.0025176599482512356,0.0006299329778338743
0.0009801864624023437,0.0003330707550048828,0.2864493996569468,0.28644858703900405,1000,0.5,2,0.3,500000,12345,50,28,0.288135593220339,0.2860215053763441,0.2905982905982906,0.2854077253218884,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,0.28448275862068967,0.28693790149892934,6.712065259837839e-06,1.3010753297464612e-05,0.0025176599482512356,0.0006299329778338743
