mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_iter_predict,param_multi_class,param_n_restarts_optimizer,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
4.591562557220459,0.17724218368530273,0.7685,1.0,150,one_vs_one,12,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.1273860088423726,0.03226271028326597,0.017725405749941435,0.0
4.593704080581665,0.1675516128540039,0.7685,1.0,100,one_vs_one,7,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.13716948037459523,0.057738863949051075,0.017725405749941435,0.0
4.830318784713745,0.17773122787475587,0.7685,1.0,100,one_vs_rest,2,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.36532553987604427,0.022816996360331056,0.017725405749941435,0.0
4.459837961196899,0.18461198806762696,0.7685,1.0,150,one_vs_rest,8,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.093172992713921,0.024513005462664654,0.017725405749941435,0.0
4.539418411254883,0.2247396469116211,0.7685,1.0,200,one_vs_rest,8,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.3067260577755521,0.045437854880968895,0.017725405749941435,0.0
4.581605386734009,0.19313464164733887,0.7685,1.0,80,one_vs_one,5,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.18240108593286328,0.03620007130779683,0.017725405749941435,0.0
4.505877447128296,0.19116592407226562,0.7685,1.0,100,one_vs_one,5,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.15094835076880422,0.028677399486930034,0.017725405749941435,0.0
4.481809997558594,0.1830434799194336,0.7685,1.0,150,one_vs_one,5,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.2537143101682316,0.02351467720351425,0.017725405749941435,0.0
4.551640176773072,0.20227890014648436,0.7685,1.0,150,one_vs_one,3,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.19691377461777065,0.04560778672974727,0.017725405749941435,0.0
4.533709478378296,0.1880415439605713,0.7685,1.0,80,one_vs_rest,5,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.1501693764707182,0.035533343820611615,0.017725405749941435,0.0
4.33766770362854,0.17444090843200682,0.7685,1.0,150,one_vs_one,2,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.16407795617958051,0.027077407642714324,0.017725405749941435,0.0
4.449027347564697,0.17337384223937988,0.7685,1.0,200,one_vs_one,2,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.1376551722594447,0.031127901866362218,0.017725405749941435,0.0
4.44806432723999,0.18589358329772948,0.7685,1.0,100,one_vs_one,8,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.1773937780229631,0.03192506340001922,0.017725405749941435,0.0
4.537038326263428,0.2015921115875244,0.7685,1.0,200,one_vs_rest,7,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.1812462566222547,0.03703254747157384,0.017725405749941435,0.0
4.13546576499939,0.1627434730529785,0.7685,1.0,150,one_vs_rest,5,12345,1,0.7581047381546134,1.0,0.7980049875311721,1.0,0.745,1.0,0.7744360902255639,1.0,0.7669172932330827,1.0,0.6983034253402041,0.04759172931340381,0.017725405749941435,0.0
