mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_learning_rate,param_n_estimators,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.04877681732177734,0.004539871215820312,0.8375,1.0,SAMME.R,0.9,30,12345,44,0.8235294117647058,1.0,0.8235294117647058,1.0,0.875,1.0,0.8,1.0,0.8666666666666667,1.0,0.007111786969400411,0.0009419726901092849,0.02806024680897145,0.0
0.08712892532348633,0.006988430023193359,0.85,1.0,SAMME.R,0.75,50,12345,38,0.7647058823529411,1.0,0.8823529411764706,1.0,0.8125,1.0,0.9333333333333333,1.0,0.8666666666666667,1.0,0.01325604961533851,0.0023078342432526072,0.05834208617805714,0.0
0.052851295471191405,0.004494285583496094,0.825,1.0,SAMME.R,0.5,30,12345,47,0.7647058823529411,1.0,0.8823529411764706,1.0,0.75,1.0,0.8,1.0,0.9333333333333333,1.0,0.0063558727296054544,0.0013416783364031209,0.07010146707647787,0.0
0.056725263595581055,0.003983068466186524,0.85,1.0,SAMME.R,0.85,30,12345,38,0.8235294117647058,1.0,0.8823529411764706,1.0,0.875,1.0,0.8,1.0,0.8666666666666667,1.0,0.0038817943956049898,0.0013265706702316107,0.03189289674433944,0.0
0.09510951042175293,0.0038999080657958984,0.9,1.0,SAMME,0.9,50,12345,4,0.8823529411764706,1.0,0.8823529411764706,1.0,0.9375,1.0,0.8666666666666667,1.0,0.9333333333333333,1.0,0.004778961480067682,0.0013064101484344377,0.02881439931428621,0.0
0.09140052795410156,0.007722330093383789,0.8875,1.0,SAMME.R,0.85,50,12345,14,0.8235294117647058,1.0,0.8823529411764706,1.0,0.875,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.009079808417964673,0.0019254283324584287,0.041161149110276705,0.0
0.1326115608215332,0.010373830795288086,0.8625,1.0,SAMME.R,0.9,70,12345,33,0.8235294117647058,1.0,0.8235294117647058,1.0,0.875,1.0,0.9333333333333333,1.0,0.8666666666666667,1.0,0.005632217891841259,0.002722388418494224,0.0402580524158053,0.0
0.17240667343139648,0.012602519989013673,0.875,1.0,SAMME.R,0.75,90,12345,27,0.7647058823529411,1.0,0.8823529411764706,1.0,0.875,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.015272151424116535,0.0038646947717815294,0.06222980812767982,0.0
0.07846269607543946,0.0036382198333740233,0.8625,1.0,SAMME,0.65,40,12345,33,0.8235294117647058,1.0,0.8823529411764706,1.0,0.875,1.0,0.8,1.0,0.9333333333333333,1.0,0.011633930493845968,0.0012401455862007824,0.045944606459791315,0.0
0.0545313835144043,0.004053497314453125,0.8125,1.0,SAMME.R,0.65,30,12345,49,0.7647058823529411,1.0,0.8823529411764706,1.0,0.75,1.0,0.8,1.0,0.8666666666666667,1.0,0.0046718006905302825,0.0012959300466013203,0.05369325550080299,0.0
0.09301180839538574,0.007485342025756836,0.875,1.0,SAMME.R,0.5,50,12345,27,0.7647058823529411,1.0,0.8823529411764706,1.0,0.875,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.006723541532961623,0.002730620576204484,0.06222980812767982,0.0
0.07643241882324218,0.003838253021240234,0.8875,1.0,SAMME,0.9,40,12345,14,0.8823529411764706,1.0,0.8823529411764706,1.0,0.9375,1.0,0.8,1.0,0.9333333333333333,1.0,0.013681072537924941,0.001112382361139785,0.04838063945949663,0.0
0.07130966186523438,0.004272890090942383,0.9125,1.0,SAMME,1,30,12345,1,0.8823529411764706,1.0,0.8823529411764706,1.0,0.875,1.0,0.9333333333333333,1.0,1.0,1.0,0.012545066692453173,0.00037877689248376776,0.04673795325546257,0.0
0.08955678939819336,0.005594873428344726,0.9125,1.0,SAMME,0.75,50,12345,1,0.8823529411764706,1.0,0.8823529411764706,1.0,0.9375,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.009557384683776482,0.0012561345215321943,0.025961887601696803,0.0
0.05946264266967773,0.0028219223022460938,0.8875,1.0,SAMME,0.9,30,12345,14,0.8823529411764706,1.0,0.8823529411764706,1.0,0.875,1.0,0.8666666666666667,1.0,0.9333333333333333,1.0,0.007039468837886646,0.0009639032044094556,0.022754551365455164,0.0
0.15618495941162108,0.011260795593261718,0.8875,1.0,SAMME.R,0.65,90,12345,14,0.7647058823529411,1.0,0.8823529411764706,1.0,0.9375,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.01039936703800352,0.0030697664323384834,0.06706376830754328,0.0
0.12388091087341309,0.007273960113525391,0.9,1.0,SAMME,0.65,70,12345,4,0.8823529411764706,1.0,0.8823529411764706,1.0,0.9375,1.0,0.8666666666666667,1.0,0.9333333333333333,1.0,0.009530804029778427,0.0014830506887937355,0.02881439931428621,0.0
0.08872528076171875,0.005012321472167969,0.8625,0.996875,SAMME,0.5,50,12345,33,0.8823529411764706,1.0,0.8823529411764706,1.0,0.75,0.984375,0.8666666666666667,1.0,0.9333333333333333,1.0,0.005252647540153658,0.0016162116990459476,0.06035536105304264,0.00625
0.07412481307983398,0.0041582584381103516,0.8875,1.0,SAMME,1,40,12345,14,0.8235294117647058,1.0,0.8823529411764706,1.0,0.875,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.01113114006787252,0.0012594834905287513,0.041161149110276705,0.0
