mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_metric,param_n_neighbors,param_weights,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.005037546157836914,0.02943282127380371,0.691,1.0,ball_tree,l2,2,distance,3,0.6957605985037406,1.0,0.7032418952618454,1.0,0.6925,1.0,0.6917293233082706,1.0,0.6716791979949874,1.0,0.001146951662507124,0.005007050912515803,0.010469950862429803,0.0
0.0037337779998779298,0.03950314521789551,0.757,0.9983749995117185,brute,euclidean,2,uniform,1,0.7481296758104738,0.99812382739212,0.7481296758104738,0.9987492182614134,0.79,0.998125,0.7468671679197995,0.9987507807620237,0.7518796992481203,0.9981261711430356,0.0004298182371653704,0.006278499964095721,0.01658510326800275,0.0003061875135561936
0.005398797988891602,0.06294236183166504,0.7325,0.9983750776855771,kd_tree,l1,2,uniform,2,0.7206982543640897,0.9993746091307066,0.7306733167082294,0.99812382739212,0.7475,0.9975,0.7343358395989975,0.9987507807620237,0.7293233082706767,0.9981261711430356,0.0010130350537419625,0.025252938008995744,0.008733871306767435,0.0006373473219730852
0.004754352569580078,0.08056693077087403,0.5895,0.6264996492674411,kd_tree,euclidean,9,uniform,23,0.5785536159600998,0.6260162601626016,0.5885286783042394,0.6278924327704816,0.6075,0.621875,0.5914786967418546,0.63210493441599,0.581453634085213,0.6246096189881324,0.0010598861976698123,0.040382509003848606,0.010134656417233863,0.00342205575095176
0.0034429073333740235,0.03362517356872559,0.5895,0.6264996492674411,brute,euclidean,9,uniform,23,0.5785536159600998,0.6260162601626016,0.5885286783042394,0.6278924327704816,0.6075,0.621875,0.5914786967418546,0.63210493441599,0.581453634085213,0.6246096189881324,0.00044957396317959493,0.016474696123041928,0.010134656417233863,0.00342205575095176
0.002855205535888672,0.0205202579498291,0.6225,1.0,brute,l1,3,distance,14,0.6259351620947631,1.0,0.6384039900249376,1.0,0.615,1.0,0.6290726817042607,1.0,0.6040100250626567,1.0,0.0007183943328543483,0.0032465881870294947,0.011880788695184547,0.0
0.004863309860229492,0.03960051536560059,0.6225,0.7381239807613206,ball_tree,manhattan,3,uniform,14,0.6259351620947631,0.7329580988117573,0.6384039900249376,0.7398373983739838,0.615,0.736875,0.6290726817042607,0.7414116177389132,0.6040100250626567,0.7395377888819488,0.0010249113563997885,0.003387570062260704,0.011880788695184547,0.0029661254010154483
0.006142425537109375,0.06080436706542969,0.5895,0.6264996492674411,brute,l2,9,uniform,23,0.5785536159600998,0.6260162601626016,0.5885286783042394,0.6278924327704816,0.6075,0.621875,0.5914786967418546,0.63210493441599,0.581453634085213,0.6246096189881324,0.005045391855947599,0.0360284598004151,0.010134656417233863,0.00342205575095176
0.007485103607177734,0.0371760368347168,0.65,1.0,brute,euclidean,3,distance,12,0.6433915211970075,1.0,0.6533665835411472,1.0,0.6725,1.0,0.6441102756892231,1.0,0.6365914786967418,1.0,0.004256007349341339,0.007722220795529505,0.01245258603084588,0.0
0.006499290466308594,0.04933309555053711,0.6225,1.0,ball_tree,manhattan,3,distance,14,0.6259351620947631,1.0,0.6384039900249376,1.0,0.615,1.0,0.6290726817042607,1.0,0.6040100250626567,1.0,0.002965463942517645,0.023318002191078283,0.011880788695184547,0.0
0.0035048007965087892,0.0158388614654541,0.6735,1.0,brute,cityblock,2,distance,7,0.6783042394014963,1.0,0.6783042394014963,1.0,0.68,1.0,0.6716791979949874,1.0,0.6591478696741855,1.0,0.0007371878932357672,0.003691466487551191,0.0077110641736852425,0.0
0.0046021461486816405,0.047032403945922854,0.628,1.0,kd_tree,manhattan,4,distance,13,0.6408977556109726,1.0,0.6433915211970075,1.0,0.63,1.0,0.6165413533834586,1.0,0.6090225563909775,1.0,0.0012528455955177619,0.006295839402467544,0.013405032565910215,0.0
0.0034892082214355467,0.02728242874145508,0.6025,0.6482494216794615,brute,l2,7,uniform,20,0.5835411471321695,0.6479049405878674,0.5985037406483791,0.6485303314571608,0.6175,0.64375,0.6115288220551378,0.6545908806995627,0.6015037593984962,0.6464709556527171,0.0006182056735161007,0.00986986910114868,0.011693182236486912,0.003572657747033377
0.0057217121124267575,0.035672903060913086,0.691,1.0,ball_tree,l2,1,uniform,3,0.6957605985037406,1.0,0.7032418952618454,1.0,0.6925,1.0,0.6917293233082706,1.0,0.6716791979949874,1.0,0.0014614212749063736,0.007668477654837351,0.010469950862429803,0.0
0.004478263854980469,0.036602783203125,0.6025,0.6482494216794615,ball_tree,l2,7,uniform,20,0.5835411471321695,0.6479049405878674,0.5985037406483791,0.6485303314571608,0.6175,0.64375,0.6115288220551378,0.6545908806995627,0.6015037593984962,0.6464709556527171,0.0011066506110923818,0.004343064252662704,0.011693182236486912,0.003572657747033377
0.0046116352081298825,0.036039876937866214,0.6615,0.7771232121086766,ball_tree,l1,4,uniform,9,0.6683291770573566,0.7717323327079425,0.6633416458852868,0.7786116322701688,0.675,0.770625,0.6641604010025063,0.7826358525921299,0.6365914786967418,0.7820112429731418,0.0011553877264361314,0.00571732053231489,0.013102272922940661,0.00505540872198321
0.003351259231567383,0.025836706161499023,0.579,0.6026242514645512,brute,cityblock,9,uniform,28,0.57356608478803,0.5991244527829893,0.5835411471321695,0.6072545340838024,0.6025,0.594375,0.5639097744360902,0.6058713304184884,0.5714285714285714,0.6064959400374765,0.000843942909558982,0.002478919081109733,0.01331806036945978,0.005045230456774488
0.0047686100006103516,0.050539255142211914,0.6225,0.7379990588375229,kd_tree,l1,3,uniform,14,0.6259351620947631,0.7329580988117573,0.6384039900249376,0.7398373983739838,0.615,0.736875,0.6290726817042607,0.7414116177389132,0.6040100250626567,0.7389131792629606,0.0012022636742800223,0.0047954074786466854,0.011880788695184547,0.002916691718730503
0.007865238189697265,0.04081926345825195,0.6225,0.7381239807613206,ball_tree,l1,3,uniform,14,0.6259351620947631,0.7329580988117573,0.6384039900249376,0.7398373983739838,0.615,0.736875,0.6290726817042607,0.7414116177389132,0.6040100250626567,0.7395377888819488,0.0036827062860336096,0.013034935746948266,0.011880788695184547,0.0029661254010154483
0.004021978378295899,0.05126466751098633,0.69,0.8013738440425172,brute,l2,4,uniform,6,0.6882793017456359,0.797373358348968,0.6758104738154613,0.7998749218261413,0.715,0.803125,0.6967418546365914,0.8038725796377264,0.6741854636591479,0.8026233603997501,0.00020689483495446077,0.006073690150650118,0.014997516445544298,0.0024133864789636266
0.00817251205444336,0.061821794509887694,0.6615,0.7772481340324742,kd_tree,l1,4,uniform,9,0.6683291770573566,0.7717323327079425,0.6633416458852868,0.7786116322701688,0.675,0.770625,0.6641604010025063,0.7826358525921299,0.6365914786967418,0.7826358525921299,0.003780078783879068,0.02822393756899347,0.013102272922940661,0.0051808130378182176
0.003940868377685547,0.04234104156494141,0.6025,0.6482494216794615,kd_tree,euclidean,7,uniform,20,0.5835411471321695,0.6479049405878674,0.5985037406483791,0.6485303314571608,0.6175,0.64375,0.6115288220551378,0.6545908806995627,0.6015037593984962,0.6464709556527171,0.0007878074803141619,0.003699923767672818,0.011693182236486912,0.003572657747033377
0.005237388610839844,0.04218897819519043,0.691,1.0,kd_tree,euclidean,1,distance,3,0.6957605985037406,1.0,0.7032418952618454,1.0,0.6925,1.0,0.6917293233082706,1.0,0.6716791979949874,1.0,0.0009960642072793866,0.0033276556111658407,0.010469950862429803,0.0
0.005251836776733398,0.04576621055603027,0.579,0.6026242514645512,kd_tree,l1,9,uniform,28,0.57356608478803,0.5991244527829893,0.5835411471321695,0.6072545340838024,0.6025,0.594375,0.5639097744360902,0.6058713304184884,0.5714285714285714,0.6064959400374765,0.0008381822407863194,0.007255738661967834,0.01331806036945978,0.005045230456774488
0.0035887718200683593,0.02510809898376465,0.6615,0.7771232121086766,brute,l1,4,uniform,9,0.6683291770573566,0.7717323327079425,0.6633416458852868,0.7786116322701688,0.675,0.770625,0.6641604010025063,0.7826358525921299,0.6365914786967418,0.7820112429731418,0.000580451536083791,0.002781004476622509,0.013102272922940661,0.00505540872198321
0.003303718566894531,0.01562976837158203,0.6735,1.0,brute,manhattan,2,distance,7,0.6783042394014963,1.0,0.6783042394014963,1.0,0.68,1.0,0.6716791979949874,1.0,0.6591478696741855,1.0,0.0007354114564804381,0.0022695674997233422,0.0077110641736852425,0.0
