mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_random_state,param_splitter,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0011214256286621095,0.0004077911376953125,0.6497395833333334,0.6767564418315193,entropy,5,sqrt,5,0.001,0.005,12345,random,1985,0.6493506493506493,0.6856677524429967,0.6623376623376623,0.6661237785016286,0.6233766233766234,0.6742671009771987,0.6862745098039216,0.6829268292682927,0.6274509803921569,0.6747967479674797,2.0220706852198477e-05,1.3139957160682554e-05,0.02315392058087358,0.0069365104389839645
0.0012067317962646484,0.00042352676391601565,0.6692708333333334,0.6946585101030164,gini,13,0.5,5,0.0001,3,12345,random,1813,0.6493506493506493,0.6954397394136808,0.6753246753246753,0.6742671009771987,0.6493506493506493,0.7052117263843648,0.6862745098039216,0.6796747967479675,0.6862745098039216,0.71869918699187,9.051225921155947e-05,3.6317841294592e-05,0.01678350308378473,0.01631107642330064
0.0015395641326904296,0.00042319297790527344,0.7122395833333334,0.8697894653213633,gini,20,0.33,45,3,0.001,12345,best,1028,0.7142857142857143,0.8697068403908795,0.7272727272727273,0.8517915309446255,0.7337662337662337,0.8811074918566775,0.6862745098039216,0.8731707317073171,0.6993464052287581,0.8731707317073171,3.427215451390786e-05,1.3902890400714938e-05,0.017507262150690987,0.009745728480807753
0.0015185356140136718,0.0004155158996582031,0.71875,0.8431010831280951,gini,40,0.33,35,0.005,0.001,12345,best,858,0.7142857142857143,0.8371335504885994,0.7922077922077922,0.8371335504885994,0.7142857142857143,0.8615635179153095,0.6797385620915033,0.8373983739837398,0.6928104575163399,0.8422764227642277,2.253296501155041e-05,2.7408805586242513e-06,0.03908002517631555,0.009437005310795207
0.0011448860168457031,0.0004080295562744141,0.6809895833333334,0.6884722332565345,entropy,5,log2,5,1,4,12345,random,1544,0.7337662337662337,0.7068403908794788,0.6883116883116883,0.6644951140065146,0.6688311688311688,0.6807817589576547,0.6993464052287581,0.6991869918699187,0.6143790849673203,0.6910569105691057,1.5078160964643126e-05,1.8194946316088596e-06,0.039369725660398994,0.014784596483407611
0.0012293815612792968,0.0004395484924316406,0.6731770833333334,0.7174471015068458,gini,13,0.33,20,0.0001,0.005,12345,random,1722,0.6558441558441559,0.7247557003257329,0.6493506493506493,0.7100977198697068,0.6948051948051948,0.7149837133550488,0.6928104575163399,0.7235772357723578,0.673202614379085,0.7138211382113822,5.1515541054047936e-05,1.7275462119427333e-05,0.018565278058285648,0.005731028952350887
0.001304769515991211,0.0004561424255371094,0.6731770833333334,0.7145086200047668,entropy,20,sqrt,40,7,5,12345,random,1722,0.6623376623376623,0.7019543973941368,0.6298701298701299,0.7214983713355049,0.6818181818181818,0.6905537459283387,0.7058823529411765,0.7219512195121951,0.6862745098039216,0.7365853658536585,2.5750354458688135e-05,4.559720263626831e-06,0.025726901312520877,0.016266997975931907
0.0013688087463378906,0.0004581928253173828,0.7265625,0.7893848150207887,gini,17,0.5,35,1,0.05,12345,random,633,0.7597402597402597,0.7736156351791531,0.7532467532467533,0.8029315960912052,0.6428571428571429,0.7817589576547231,0.7581699346405228,0.791869918699187,0.7189542483660131,0.7967479674796748,8.587571128861634e-06,3.851474858533606e-06,0.044486298915675626,0.010495025157096171
0.0019629478454589845,0.0004424571990966797,0.734375,0.7880824130716878,entropy,25,log2,15,0.001,0.005,12345,best,388,0.7467532467532467,0.7850162866449512,0.7662337662337663,0.7785016286644951,0.7467532467532467,0.7899022801302932,0.6993464052287581,0.791869918699187,0.7124183006535948,0.7951219512195122,7.669868993742299e-05,2.2595943953612456e-05,0.02460604440557692,0.005803529502739684
0.0013765335083007813,0.00042219161987304686,0.7057291666666666,0.81347792696168,gini,25,,50,5,4,12345,random,1156,0.7142857142857143,0.8045602605863192,0.7662337662337663,0.8192182410423453,0.6883116883116883,0.8208469055374593,0.6470588235294118,0.7983739837398374,0.7124183006535948,0.824390243902439,1.174278668840163e-05,1.1142491720392815e-05,0.03878462692409066,0.010138891324414522
