mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_iter_predict,param_multi_class,param_n_restarts_optimizer,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.16249284744262696,0.005310535430908203,0.68359375,1.0,150,one_vs_one,12,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.009783510819702895,0.0003449523517145019,0.015748752728414774,0.0
0.17807302474975586,0.005734539031982422,0.68359375,1.0,100,one_vs_one,7,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.0015024852432164967,3.6530394791144204e-05,0.015748752728414774,0.0
0.194987154006958,0.00576486587524414,0.68359375,1.0,100,one_vs_rest,2,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.03995217360879473,0.0004046145953728872,0.015748752728414774,0.0
0.17481889724731445,0.0056732177734375,0.68359375,1.0,150,one_vs_rest,8,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.001776413577833987,2.5263100849828903e-05,0.015748752728414774,0.0
0.1752931594848633,0.005686759948730469,0.68359375,1.0,200,one_vs_rest,8,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.00149986763918703,3.414633520120269e-05,0.015748752728414774,0.0
0.1758270740509033,0.005703783035278321,0.68359375,1.0,80,one_vs_one,5,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.0015768546967828215,2.351808044752353e-05,0.015748752728414774,0.0
0.17782020568847656,0.005688333511352539,0.68359375,1.0,100,one_vs_one,5,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.004104332073298527,1.829812502719024e-05,0.015748752728414774,0.0
0.17568869590759278,0.005705499649047851,0.68359375,1.0,150,one_vs_one,5,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.0018758455469177506,5.9674527210043734e-05,0.015748752728414774,0.0
0.17552638053894043,0.005694150924682617,0.68359375,1.0,150,one_vs_one,3,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.002029150919585639,1.737088381979205e-05,0.015748752728414774,0.0
0.17540011405944825,0.0056896209716796875,0.68359375,1.0,80,one_vs_rest,5,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.0010467961790885556,2.1440180961073584e-05,0.015748752728414774,0.0
0.1756218433380127,0.005858087539672851,0.68359375,1.0,150,one_vs_one,2,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.0016030843701966971,0.0003467641843637568,0.015748752728414774,0.0
0.17567710876464843,0.005713653564453125,0.68359375,1.0,200,one_vs_one,2,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.0011521914973509186,4.735053005395078e-05,0.015748752728414774,0.0
0.17833256721496582,0.005692100524902344,0.68359375,1.0,100,one_vs_one,8,12345,1,0.7012987012987013,1.0,0.6688311688311688,1.0,0.6623376623376623,1.0,0.6993464052287581,1.0,0.6862745098039216,1.0,0.00592946143815012,1.7611113983081682e-05,0.015748752728414774,0.0
