mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_algorithm,param_metric,param_n_neighbors,param_weights,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.0013705253601074218,0.0016878128051757812,0.692,0.72725,ball_tree,manhattan,15,uniform,17,0.705,0.72125,0.705,0.715,0.67,0.73625,0.68,0.73125,0.7,0.7325,1.4448716685054005e-05,1.8139502217010224e-05,0.014352700094407285,0.007881941385217233
0.0013453960418701172,0.0017076969146728516,0.696,0.721,ball_tree,l1,17,uniform,6,0.71,0.72125,0.705,0.715,0.68,0.73,0.69,0.725,0.695,0.71375,2.5020550365606487e-05,8.666900681294678e-06,0.010677078252031288,0.0060930288034769685
0.001388216018676758,0.0018756866455078125,0.689,1.0,ball_tree,manhattan,17,distance,21,0.695,1.0,0.695,1.0,0.665,1.0,0.685,1.0,0.705,1.0,4.856735685075539e-05,5.691933873124795e-05,0.013564659966250501,0.0
0.0011242866516113282,0.004196453094482422,0.701,0.71525,brute,manhattan,20,uniform,1,0.715,0.70875,0.715,0.7125,0.685,0.72,0.69,0.72125,0.7,0.71375,6.899284981591902e-05,0.00013347032364278004,0.012409673645990838,0.004703721930556676
0.0010856151580810546,0.004297780990600586,0.695,1.0,brute,manhattan,20,distance,9,0.695,1.0,0.72,1.0,0.665,1.0,0.685,1.0,0.71,1.0,1.5259981108833018e-05,0.0001676635257669149,0.019235384061671315,0.0
0.0010852813720703125,0.004212141036987305,0.695,0.7209999999999999,brute,l1,17,uniform,9,0.71,0.72125,0.7,0.715,0.68,0.73125,0.69,0.72625,0.695,0.71125,9.264640439856266e-06,0.00019713125184957575,0.009999999999999976,0.007262919523166947
0.0011074542999267578,0.004023265838623047,0.671,1.0,brute,l1,7,distance,39,0.68,1.0,0.675,1.0,0.65,1.0,0.66,1.0,0.69,1.0,4.579151419537282e-05,0.00015909372908856046,0.014282856857085684,0.0
0.0013389110565185547,0.0015810012817382812,0.667,0.7684999999999998,kd_tree,cityblock,5,uniform,46,0.665,0.77,0.69,0.76375,0.645,0.7775,0.65,0.77125,0.685,0.76,9.55683737003177e-05,4.558059433107978e-05,0.018055470085267776,0.006093028803476953
0.001389789581298828,0.004590225219726562,0.694,0.7175,brute,euclidean,17,uniform,15,0.715,0.71625,0.695,0.715,0.68,0.71875,0.685,0.7225,0.695,0.715,0.0002547152965610692,0.0002828735475550859,0.011999999999999969,0.002850438562747862
0.001960134506225586,0.0024465084075927734,0.623,0.8122499999999999,kd_tree,l1,3,uniform,55,0.63,0.80625,0.645,0.79375,0.605,0.825,0.58,0.8175,0.655,0.81875,0.00010575497844005885,9.903135209859417e-05,0.02731300056749535,0.011051018052650172
0.0014719963073730469,0.003318643569946289,0.623,0.8032499999999999,brute,euclidean,3,uniform,55,0.65,0.7975,0.625,0.78875,0.605,0.81375,0.58,0.80875,0.655,0.8075,0.00010470414598143045,1.0423664640964945e-05,0.028035691537752396,0.008965210538520561
0.0020705223083496093,0.0031081199645996093,0.701,0.7157500000000001,kd_tree,l1,20,uniform,1,0.715,0.70875,0.715,0.7125,0.685,0.72125,0.69,0.7225,0.7,0.71375,0.00012365800656889824,7.379424389421162e-05,0.012409673645990838,0.005279678020485716
0.0011810779571533204,0.004498434066772461,0.69,1.0,brute,l1,11,distance,19,0.69,1.0,0.71,1.0,0.655,1.0,0.67,1.0,0.725,1.0,0.00016099878290060294,0.0006822237787590404,0.0254950975679639,0.0
0.0013436317443847657,0.0015435218811035156,0.646,1.0,kd_tree,euclidean,5,distance,51,0.665,1.0,0.66,1.0,0.605,1.0,0.615,1.0,0.685,1.0,9.800118478063192e-05,2.8041511759984153e-05,0.030724582991474462,0.0
0.0013863086700439454,0.004785060882568359,0.687,1.0,brute,euclidean,20,distance,27,0.7,1.0,0.7,1.0,0.64,1.0,0.685,1.0,0.71,1.0,0.00024249964246348782,0.00035318015323819186,0.024819347291981694,0.0
0.00151519775390625,0.004334640502929687,0.671,0.73675,brute,euclidean,9,uniform,39,0.695,0.7375,0.665,0.73125,0.64,0.7375,0.675,0.745,0.68,0.7325,1.6754160596153054e-05,0.00019847904377954433,0.01827566688249705,0.004847679857416334
0.0015230655670166015,0.00473175048828125,0.635,1.0,brute,l2,4,distance,53,0.665,1.0,0.635,1.0,0.59,1.0,0.615,1.0,0.67,1.0,2.973698128783908e-05,0.00022446582365614389,0.03016620625799674,0.0
0.001419401168823242,0.005567789077758789,0.695,1.0,brute,cityblock,20,distance,9,0.695,1.0,0.72,1.0,0.665,1.0,0.685,1.0,0.71,1.0,0.00017604997071995787,0.0008835134389073951,0.019235384061671315,0.0
0.0013387680053710937,0.0014783382415771485,0.623,1.0,kd_tree,l2,3,distance,55,0.645,1.0,0.635,1.0,0.595,1.0,0.58,1.0,0.66,1.0,8.72606006455817e-05,3.687699632398161e-05,0.030430248109405904,0.0
0.0013863086700439454,0.004379987716674805,0.681,0.7295,brute,euclidean,11,uniform,32,0.7,0.7275,0.685,0.73,0.65,0.7325,0.665,0.73875,0.705,0.71875,0.00025879699689526013,0.00029649575755423514,0.02083266665599963,0.006547900426854403
0.0019950389862060545,0.002164411544799805,0.67,1.0,ball_tree,euclidean,9,distance,42,0.68,1.0,0.68,1.0,0.63,1.0,0.67,1.0,0.69,1.0,9.283217359708152e-05,4.367927275291604e-05,0.02097617696340303,0.0
0.0012149333953857422,0.004880523681640625,0.69,1.0,brute,manhattan,11,distance,19,0.69,1.0,0.71,1.0,0.655,1.0,0.67,1.0,0.725,1.0,0.0001643227755319266,0.0008636821620434863,0.0254950975679639,0.0
0.0014805316925048829,0.002008533477783203,0.695,1.0,ball_tree,l1,20,distance,9,0.695,1.0,0.72,1.0,0.665,1.0,0.685,1.0,0.71,1.0,0.0001495605960853105,7.594754137603426e-05,0.019235384061671315,0.0
0.0011137962341308595,0.0040051937103271484,0.685,0.74725,brute,cityblock,9,uniform,28,0.695,0.74625,0.68,0.73875,0.665,0.755,0.68,0.7475,0.705,0.74875,0.0001006679473296135,0.00013949161820220733,0.013784048752090185,0.005208166663999913
