mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_iter_predict,param_multi_class,param_n_restarts_optimizer,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
6.5066886901855465,8.556764316558837,0.944,1.0,150,one_vs_one,12,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,0.760641830596509,2.7209656354343967,0.010117084523983418,0.0
6.4157898902893065,11.303423213958741,0.944,1.0,100,one_vs_one,7,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,1.0096338549456292,2.3462122848958264,0.010117084523983418,0.0
27.98921146392822,7.4099400520324705,0.5945,1.0,100,one_vs_rest,2,12345,10,0.5682382133995038,1.0,0.5860349127182045,1.0,0.605,1.0,0.6165413533834586,1.0,0.5969773299748111,1.0,0.2740020177954062,0.8476327578755977,0.016538674276154356,0.0
28.58673243522644,7.250899171829223,0.5945,1.0,150,one_vs_rest,8,12345,10,0.5682382133995038,1.0,0.5860349127182045,1.0,0.605,1.0,0.6165413533834586,1.0,0.5969773299748111,1.0,0.36701282723317913,0.39374699057603274,0.016538674276154356,0.0
28.513445711135866,7.2647558689117435,0.5945,1.0,200,one_vs_rest,8,12345,10,0.5682382133995038,1.0,0.5860349127182045,1.0,0.605,1.0,0.6165413533834586,1.0,0.5969773299748111,1.0,0.7227981851800223,0.5836755781477214,0.016538674276154356,0.0
6.497263336181641,6.969364261627197,0.944,1.0,80,one_vs_one,5,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,0.5628689072654713,3.423739240609681,0.010117084523983418,0.0
6.329226922988892,10.724669551849365,0.944,1.0,100,one_vs_one,5,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,0.3869576695243084,0.9284771223807405,0.010117084523983418,0.0
6.490881633758545,8.923058271408081,0.944,1.0,150,one_vs_one,5,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,0.48729328890531975,2.459674458862177,0.010117084523983418,0.0
6.4299403667449955,8.868365240097045,0.944,1.0,150,one_vs_one,3,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,0.5307886094637118,2.43680043411156,0.010117084523983418,0.0
28.300753927230836,7.125878381729126,0.5945,1.0,80,one_vs_rest,5,12345,10,0.5682382133995038,1.0,0.5860349127182045,1.0,0.605,1.0,0.6165413533834586,1.0,0.5969773299748111,1.0,0.3155122683448976,0.4427548981718864,0.016538674276154356,0.0
6.855202770233154,10.852372932434083,0.944,1.0,150,one_vs_one,2,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,0.41289915668738897,1.8884870406482945,0.010117084523983418,0.0
6.856649923324585,8.775356483459472,0.944,1.0,200,one_vs_one,2,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,0.6254748195196816,1.87357611390623,0.010117084523983418,0.0
6.583776330947876,9.695260047912598,0.944,1.0,100,one_vs_one,8,12345,1,0.9627791563275434,1.0,0.942643391521197,1.0,0.9325,1.0,0.9423558897243107,1.0,0.9395465994962217,1.0,0.7854416337858362,1.4893276841222252,0.010117084523983418,0.0
28.30286102294922,7.740885448455811,0.5945,1.0,200,one_vs_rest,7,12345,10,0.5682382133995038,1.0,0.5860349127182045,1.0,0.605,1.0,0.6165413533834586,1.0,0.5969773299748111,1.0,0.5731843396939297,0.30706539483492934,0.016538674276154356,0.0
27.461046743392945,6.756618404388428,0.5945,1.0,150,one_vs_rest,5,12345,10,0.5682382133995038,1.0,0.5860349127182045,1.0,0.605,1.0,0.6165413533834586,1.0,0.5969773299748111,1.0,1.0639956184144685,2.6391898841311843,0.016538674276154356,0.0
