mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2.9318650722503663,0.07704849243164062,1.0,1.0,gini,10,0.33,35,1,2,500,12345,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16712280856696804,0.0074881112438046635,0.0,0.0
2.379877281188965,0.06214599609375,0.984,0.9874995272459092,entropy,5,0.33,45,0.05,4,500,12345,26,0.9850374064837906,0.9862414008755472,0.9950124688279302,0.9862414008755472,0.975,0.98875,0.9849624060150376,0.9868831980012492,0.9799498746867168,0.9893816364772018,0.11511921774698257,0.00781590143386989,0.006647450257709215,0.0013154195477233645
0.081882905960083,0.002909994125366211,1.0,1.0,gini,,,45,1,0.001,10,12345,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0031758761281720283,0.00017282927113539725,0.0,0.0
0.9757812976837158,0.02952880859375,0.9995,1.0,gini,10,0.25,15,0.0005,0.005,200,12345,19,1.0,1.0,0.9975062344139651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021682988876307582,0.004446629017325788,0.000998440179989478,0.0
0.3586843013763428,0.014809751510620117,0.885,0.9278719303210664,entropy,10,log2,40,0.005,5,100,12345,36,0.8728179551122195,0.9168230143839899,0.8902743142144638,0.924953095684803,0.8775,0.93125,0.8897243107769424,0.9287945034353529,0.8947368421052632,0.9375390381011868,0.01085997240629557,0.0027661976102126297,0.008363534576776811,0.0068747888368710175
1.546623134613037,0.025452852249145508,1.0,1.0,entropy,5,,35,0.001,0.05,200,12345,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02231699408184935,0.005298942701396558,0.0,0.0
0.6410878658294678,0.014498043060302734,1.0,1.0,entropy,5,0.5,35,0.0005,0.005,100,12345,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.017233834633302542,0.0034668517760310606,0.0,0.0
2.6020815849304197,0.06732616424560547,0.999,0.9996249218261413,gini,5,0.5,,0.05,4,500,12345,22,1.0,1.0,0.9975062344139651,0.9993746091307066,0.9975,0.99875,1.0,1.0,1.0,1.0,0.05243578578101624,0.0019094339867955271,0.001223471615125336,0.0005000391098443557
0.3336756706237793,0.007470083236694336,1.0,1.0,entropy,,0.5,20,3,0.001,50,12345,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014838671532854269,0.001302875609583864,0.0,0.0
0.5405986309051514,0.013690948486328125,1.0,1.0,gini,5,0.5,50,0.005,0.05,100,12345,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024331272598595043,0.002893162714404167,0.0,0.0
0.4741255760192871,0.013493728637695313,0.9795,0.9818731975090615,entropy,10,0.25,5,1,0.01,100,12345,27,0.9775561097256857,0.9824890556597874,0.9875311720698254,0.9743589743589743,0.97,0.98125,0.9849624060150376,0.9881324172392255,0.9774436090225563,0.9831355402873204,0.012257464219603754,0.0033888095041824566,0.006207746564836069,0.004427246251717172
1.5230851650238038,0.028740549087524415,1.0,1.0,entropy,40,,20,0.001,0.005,200,12345,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03565662497721366,0.0041013577120210705,0.0,0.0
0.3511155605316162,0.017142677307128908,0.8775,0.9234963039536342,entropy,20,log2,30,0.001,3,100,12345,38,0.8703241895261845,0.9080675422138836,0.8778054862842892,0.9224515322076298,0.8775,0.926875,0.8972431077694235,0.9369144284821986,0.8646616541353384,0.9231730168644597,0.021686064282767068,0.0021326847143531553,0.010999467597424708,0.00928121117315038
1.618065643310547,0.08234901428222656,0.8615,0.8813748060546118,entropy,30,log2,20,0.005,3,500,12345,40,0.8528678304239401,0.8811757348342715,0.8603491271820449,0.8767979987492183,0.865,0.889375,0.8721804511278195,0.8763272954403498,0.8571428571428571,0.8831980012492192,0.043028701519964845,0.0047638360588053005,0.00664834634068365,0.004770561848336625
0.10833902359008789,0.004468727111816406,0.991,0.9976246087400815,gini,5,0.25,20,0.005,3,20,12345,25,0.9900249376558603,0.9956222639149468,0.9925187032418953,0.9987492182614134,0.9925,0.99625,0.9949874686716792,0.9987507807620237,0.9849624060150376,0.9987507807620237,0.0059007623691409,0.000758729006655439,0.0033981440682590972,0.0013928537187036902
0.12802677154541015,0.007597637176513672,0.8385,0.83850010576176,entropy,,log2,,0.05,0.05,50,12345,47,0.8379052369077307,0.8386491557223265,0.8379052369077307,0.8386491557223265,0.8375,0.83875,0.8395989974937343,0.8382261086820737,0.8395989974937343,0.8382261086820737,0.008778427949340669,0.0017275848765044679,0.0009076130224433446,0.00022672790350925594
0.5681407928466797,0.02830653190612793,0.8475,0.8558742514157233,gini,5,log2,50,3,0.05,200,12345,43,0.8453865336658354,0.8561601000625391,0.8403990024937655,0.849906191369606,0.85,0.86125,0.8471177944862155,0.8532167395377889,0.8546365914786967,0.8588382261086821,0.027430523891786497,0.00480536476452154,0.004737667342355752,0.004011125487096196
0.1637845516204834,0.004076147079467773,1.0,1.0,entropy,17,,40,7,0.01,20,12345,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006686370432074064,0.0007273874227564837,0.0,0.0
